id,Количество этажей,Жилая площадь,Количество комнат,Адрес,Застройщик,Ливинг,link,Состояние квартиры,Балкон / лоджия,Автор объявления,Тип,Санузел,price,Планировка,title,Тип здания,Парковочное место,Высота потолков,Жилой фонд,Общая площадь,Этаж,Площадь кухни
104102933,4,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Центр, str. Moara Roșie, 23",,Квартира с ливингом,https://999.md/ru/104102933?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA2MjgsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMDI5MzMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNDJmM2NhZTctMzE0Mi00OThiLWJlNWQtYTQzZGI4ODNiODBhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIwOjMwOjI4Ljk3Mjk2OTk2NFoifX0.TPFiy8Lmg7F_vG-Z0X4qHGICBp2_9oEyONNm0EJ9ifI&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=7,,,Частное лицо,Сдаю помесячно,,600 €,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,,Вторичный,100 м²,2,
57265158,4,,3-х комнатная квартира,"Кишинёв мун., Кишинёв, Центр, Primaverii, 11",,Квартира с ливингом,https://999.md/ru/57265158?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA2MjgsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI1NzI2NTE1OCIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6InByZW1pdW0iLCJsIjoiNmE0NmJkODctMTQzMi00MzUzLWJjZGUtMmJkYWZjNjYyMjFmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIwOjMwOjI4Ljk3Mjk5NFoifX0.L4rWtMB4Bgs8AYXc99gCGrKBVTFELYGW00_pdncmcOo&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=8,Eвроремонт,1,Застройщик,,1,100 €,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,Oткрытое,,Новострой,70 м²,2,
102524581,10,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Телецентр, str. Miorița, 12",Art Urban Grup,Квартира с ливингом,https://999.md/ru/102524581?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA2MjgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI1MjQ1ODEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlMjAxMjEyLTFiNjYtNGE1NS1hZjUwLWI1YTQ2YzFhZjRmMCIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDQtMjBUMjA6MzA6MjguOTczMDYyNDM5WiJ9fQ.0Z_gPYVVYgYRu_UalSTibi_d451dR2EecMvLqEENS2A&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=9,Eвроремонт,,Агентство,Продам,1,96 500 €,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,Oткрытое,,Новострой,35 м²,2,
103928056,8,34 м²,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Рышкановка, str. Socoleni, 2A",,Квартира с ливингом,https://999.md/ru/103928056?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA2MjgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5MjgwNTYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcm8iLCJsIjoiNmYzYzVkYzUtOTMwOC00ODUwLTg4ZDQtZTZhZDgxMjI4NjgwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMDozMDoyOC45NzMwODcwNFoifX0.eqCfYZKTJH6fiMa4DocNufzyZC5R8oavrnS6BZMPp8M&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=10,Eвроремонт,1,Частное лицо,Продам,1,175 000 €,Индивидуальная,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Kирпичный,Гараж,2800 см,Новострой,77 м²,6,27 м²
103814913,11,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Буюканы, ул. Штефан Няга, 67",Inamstro,Квартира с ливингом,https://999.md/ru/103814913?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA2MjgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM4MTQ5MTMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlMjAxMjEyLTFiNjYtNGE1NS1hZjUwLWI1YTQ2YzFhZjRmMCIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDQtMjBUMjA6MzA6MjguOTczMTE5MjY5WiJ9fQ.NrnFa-K3LMclZhDWhtibc4oVslvo7-ez7KOu1LFt_gs&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=11,Eвроремонт,1,Агентство,Продам,1,149 500 €,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,Oткрытое,,Новострой,54 м²,6,
103984223,9,,2-х комнатная квартира,"Кишинёв мун., Дурлешты, Центр, str. Ştefan Vodă, 11a",,Квартира с ливингом,https://999.md/ru/103984223?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA2MjgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5ODQyMjMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNTM5ZjQ0NTgtOTFlNS00NTllLWIzZDgtZThlOGNkNDBjYWYxIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDIwOjMwOjI4Ljk3MzE1OTEzM1oifX0.mYjoAzmJL00kaVBMB4QPde-toy7ICihXiu1Rb5b7pXw&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=12,Сдан в эксплуатацию,2,Частное лицо,Продам,1,130 000 €,Индивидуальная,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Kотельцовый,Oткрытое,260 см,Новострой,73 м²,6,
103564980,9,,3-х комнатная квартира,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spătarul, 1",,,https://999.md/ru/103564980?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA2MjgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM1NjQ5ODAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcm8iLCJsIjoiNmI2MDE0NmItOGVkNS00NmYyLWE1NTQtNWU1NjAzZTFmNjUwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMDozMDoyOC45NzI4MTU5NjZaIn19.U-x-NB1J9ed2cSMgLTZOGp7g4eiB-kILPV2B0egQ1lc&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=1,,,Агентство,Продам,,127 000 €,Мс (Молд. Серия),"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,,,Вторичный,74 м²,1,
102831939,6,,2-х комнатная квартира,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",Astercon,Квартира с ливингом,https://999.md/ru/102831939?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA2MjgsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MzE5MzkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTMuMTM5IiwidCI6IjIwMjYtMDQtMjBUMjA6MzA6MjguOTcyODU1MDEzWiJ9fQ.x-amh5N6Qjc4UKHpbB5dgXZYihaFZpw2mV8LR-UWyU8&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=2,Белый вариант,2,Застройщик,Продам,2,103 397 €,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Ячеистый Бетон,Гараж,286 см,Новострой,77 м²,2,12 м²
103951254,5,70 м²,3-х комнатная квартира,Расположение,,,https://999.md/ru/103951254?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA2MjgsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5NTEyNTQiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiYTJhZWVkOWEtZDdiMi00MDRlLTg3NDItZDQxNGVhNTVmZTI2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIwOjMwOjI4Ljk3Mjg2ODYyNFoifX0.M-fdkYzg2TI_JzQFxTbM9C7-uJ9IiQrLE6-8xmCFGnQ&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=3,Eвроремонт,2,Частное лицо,Продам,1,110 000 €,Брж (Брежневка),"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Kотельцовый,,,Вторичный,70 м²,5,
104018272,5,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Чокана, str. Movileni, 26",,Квартира с ливингом,https://999.md/ru/104018272?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA2MjgsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMTgyNzIiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiZDkyOGQ1YzctYWVjOS00M2M2LThhYjEtNDBiYWI0M2YzNDEzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIwOjMwOjI4Ljk3Mjg4MzE2NloifX0.MmRdU56JTr4kHNRj1JB_bZTxLBBBFXyryErrU_ue2V8&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=4,Eвроремонт,1,Частное лицо,Продам,1,90 000 €,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,Oткрытое,,Новострой,50 м²,2,
103996333,2,73 м²,3-х комнатная квартира,"Кишинёв мун., Кишинёв, Центр, ул. Поштей, 92",,Квартира с ливингом,https://999.md/ru/103996333?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA2MjgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM5OTYzMzMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiOWZkMDQ3MjQtOTM1Zi00YjAxLTk4MGEtM2UyZDBiODc4ODEwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQyMDozMDoyOC45NzI5MzAzNzdaIn19.4nSQrboedQAV1LlaMmot0Ke0zIE1GWfItD2nPC6lBME&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=5,Eвроремонт,1,Частное лицо,Продам,1,82 900 €,Индивидуальная,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Kотельцовый,Oткрытое,,Вторичный,90 м²,2,
101500097,11,,3-х комнатная квартира,"Кишинёв мун., Кишинёв, Буюканы, пр-т Алба Юлия, 77/5",Exfactor-grup,Квартира с ливингом,https://999.md/ru/101500097?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MjA2MjgsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE1MDAwOTciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiZjczNDRiMjgtNDQwMi00NTA0LWJhYWQtZmEyOWY1YzQ4Zjc3IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDIwOjMwOjI4Ljk3Mjk1NzE0OFoifX0.y0VuYob2qUekPcBLrttM1ima0jnWEUEWDqnMVp75Y3w&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=6,Индивидуальный дизайн,2,Частное лицо,Продам,2,189 000 €,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Kирпичный,Подземная,,Новострой,92 м²,9,
