Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Количество комнат,Парковочное место,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
Нет,Косметический pемонт,2,Индивидуальная,,Агентство,104310295,https://999.md/ru/104310295?location=subcategory&index=1574&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,Подвал,5,36 м²,1-комнатная квартира,Oткрытое,Вторичный,,,,61 500 €,,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, Codrilor, 10/3"
,Eвроремонт,1,,,Агентство,102507413,https://999.md/ru/102507413?location=subcategory&index=1575&cardCategoryId=270&cardSubcategoryId=1404,,4,9,55 м²,2-х комнатная квартира,,Новострой,,,55 м²,119 000 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spătarul, 27/1"
2,Косметический pемонт,1,,,Агентство,102636261,https://999.md/ru/102636261?location=subcategory&index=1576&cardCategoryId=270&cardSubcategoryId=1404,Панельный,8,9,70 м²,3-х комнатная квартира,Oткрытое,Вторичный,,,,96 000 €,,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ion Neculce, 12/1"
,Eвроремонт,1,,275 см,Агентство,102506798,https://999.md/ru/102506798?location=subcategory&index=1577&cardCategoryId=270&cardSubcategoryId=1404,,9,12,73 м²,2-х комнатная квартира,,Новострой,Exfactor-grup,,73 м²,134 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, Alba Iulia, 77/6"
1,Белый вариант,2,Индивидуальная,280 см,Частное лицо,102642678,https://999.md/ru/102642678?location=subcategory&index=1578&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,7,11,56 м²,2-х комнатная квартира,Oткрытое,Новострой,Lagmar Impex,11 м²,40 м²,76 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, șos. Hâncești, 142"
2,Eвроремонт,1,,275 см,Агентство,102507486,https://999.md/ru/102507486?location=subcategory&index=1579&cardCategoryId=270&cardSubcategoryId=1404,,18,19,75 м²,2-х комнатная квартира,,Новострой,Exfactor-grup,,75 м²,160 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 15/1"
,Eвроремонт,,,,Агентство,88544417,https://999.md/ru/88544417?location=subcategory&index=1580&cardCategoryId=270&cardSubcategoryId=1404,,11,11,70 м²,2-х комнатная квартира,,Новострой,,,,125 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spătarul, 11a"
,Eвроремонт,,,,Агентство,104584186,https://999.md/ru/104584186?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjY3OTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1ODQxODYiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6IjNkY2NmMmNlLThmN2YtNDUyYy1iNDc2LTIzMzE5OGExYjllMiIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InBsdXMiLCJ0IjoiMjAyNi0wNi0xNFQxODo1MzoxNS41NTQxOTMxMTNaIn19.uwwLxTwFy_WrwBbqQMzcOVxSkWjJ1jwEnDBePSVYpc8&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1581&cardCategoryId=270&cardSubcategoryId=1404,,4,6,300 м²,4-x комнатная квартира,,Новострой,,,,5 300 €,Квартира с ливингом,Сдаю помесячно,"4-x комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Alexei Mateevici, 86"
1,Eвроремонт,1,,,Агентство,104599050,https://999.md/ru/104599050?location=subcategory&index=1582&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,7,9,63 м²,2-х комнатная квартира,,Новострой,,,,137 000 €,Квартира без ливинга,Продам,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, ул. Чеукарь, 2/7"
1,Eвроремонт,1,Индивидуальная,,Агентство,102220492,https://999.md/ru/102220492?location=subcategory&index=1583&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,10,11,60 м²,2-х комнатная квартира,Oткрытое,Новострой,Vasigur Grup,,,164 990 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, Ion Luca Caragiale, 24"
Нет,Косметический pемонт,1,Малосемейная,280 см,Агентство,104590672,https://999.md/ru/104590672?location=subcategory&index=1584&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,2,5,22 м²,Комната,Oткрытое,Вторичный,,3 м²,18 м²,36 000 €,Квартира без ливинга,Продам,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Belgrad, 19/4"
1,,1,,,Частное лицо,104023720,https://999.md/ru/104023720?location=subcategory&index=1585&cardCategoryId=270&cardSubcategoryId=1404,,5,5,65 м²,3-х комнатная квартира,,Вторичный,,,,100 000 €,,Продам,"3-х комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.","Кишинёв мун., Ставчены, Центр, str. Studenţilor, 4"
1,Незавершенное cтроительство,1,Индивидуальная,,Агентство,103611908,https://999.md/ru/103611908?location=subcategory&index=1586&cardCategoryId=270&cardSubcategoryId=1404,,7,11,43 м²,1-комнатная квартира,Oткрытое,Новострой,,,,66 650 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Dacia, 59/1"
,,2,,,Агентство,104527870,https://999.md/ru/104527870?location=subcategory&index=1587&cardCategoryId=270&cardSubcategoryId=1404,,10,14,105 м²,3-х комнатная квартира,,Новострой,Exfactor-grup,,,220 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28"
2,Белый вариант,2,,,Агентство,103444628,https://999.md/ru/103444628?location=subcategory&index=1588&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,4,10,72 м²,2-х комнатная квартира,Подземная,Новострой,Exfactor-grup,,,126 900 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, Nicolae Milescu Spatarul, 57"
,,,,,Частное лицо,104302948,https://999.md/ru/104302948?location=subcategory&index=1589&cardCategoryId=270&cardSubcategoryId=1404,,5,5,78 м²,3-х комнатная квартира,Гараж,Вторичный,,,,82 500 €,,Продам,"3-х комнатная квартира,  Центр,  Комрат,  Комрат","Комрат, Комрат, Центр, str. Dubinina, 16"
,Белый вариант,,,,Частное лицо,104321988,https://999.md/ru/104321988?location=subcategory&index=1590&cardCategoryId=270&cardSubcategoryId=1404,,5,10,60 м²,2-х комнатная квартира,,Новострой,Horus,,,104 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Tudor Vladimirescu, 1"
1,,1,,,Застройщик,104466428,https://999.md/ru/104466428?location=subcategory&index=1591&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,11,13,47 м²,1-комнатная квартира,,Новострой,Exfactor-grup,,,149 000 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28"
,,,,,Застройщик,101948412,https://999.md/ru/101948412?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjY3OTUsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE5NDg0MTIiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6IjAzMDc3ZTgyLTVkNDctNGMzZC05OTAxLWFjN2MzZmE1OGZhNCIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTRUMTg6NTM6MTUuNTU0MjgyODA0WiJ9fQ.yZ8u6gdiVaCohduEKhXF_Y60edDqBhqJDIWBybAORo8&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1592&cardCategoryId=270&cardSubcategoryId=1404,,6,10,62 м²,1-комнатная квартира,,Новострой,,,,107 260 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 6"
3,Косметический pемонт,2,143,,Агентство,104466111,https://999.md/ru/104466111?location=subcategory&index=1593&cardCategoryId=270&cardSubcategoryId=1404,Панельный,8,9,80 м²,3-х комнатная квартира,Oткрытое,Вторичный,,,,95 000 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Petru Zadnipru, 19/3"
1,Косметический pемонт,1,Хрущевка,,Агентство,104516027,https://999.md/ru/104516027?location=subcategory&index=1594&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,2,5,43 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,70 000 €,,Продам,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Academiei, 13/3"
2,Незавершенное cтроительство,2,,,Агентство,104566676,https://999.md/ru/104566676?location=subcategory&index=1595&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,1,10,65 м²,2-х комнатная квартира,Oткрытое,Новострой,,,,79 000 €,,Продам,"2-х комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Окраина, str. Nicolae Testemițanu, 61/C"
,,,,,Агентство,104475062,https://999.md/ru/104475062?location=subcategory&index=1596&cardCategoryId=270&cardSubcategoryId=1404,,10,12,62 м²,1-комнатная квартира,,Новострой,,,,114 900 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, şos. Munceşti, 316"
Нет,Eвроремонт,1,Индивидуальная,,Агентство,104495243,https://999.md/ru/104495243?location=subcategory&index=1597&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,1,16,50 м²,1-комнатная квартира,Oткрытое,Новострой,Exfactor-grup,,,135 000 €,,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Lev Tolstoi, 74"
,Eвроремонт,1,,,Агентство,104485515,https://999.md/ru/104485515?location=subcategory&index=1598&cardCategoryId=270&cardSubcategoryId=1404,,1,9,34 м²,1-комнатная квартира,,Вторичный,,,,43 500 €,,Продам,"1-комнатная квартира,  БАМ,  Бельцы,  Бельцы мун.","Бельцы мун., Бельцы, БАМ, ул. Иван Конев, 22"
Нет,Eвроремонт,1,Индивидуальная,,Агентство,104543866,https://999.md/ru/104543866?location=subcategory&index=1599&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,4,10,50 м²,1-комнатная квартира,Oткрытое,Новострой,Dansicons,,,112 900 €,,Продам,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, Nicolae Milescu Spataru, 49"
1,,,,,Застройщик,104460888,https://999.md/ru/104460888?location=subcategory&index=1600&cardCategoryId=270&cardSubcategoryId=1404,,8,8,187 м²,3-х комнатная квартира,,Новострой,,,,790 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Alexandr Pușkin, 49"
1,Eвроремонт,,,,Застройщик,103796384,https://999.md/ru/103796384?location=subcategory&index=1601&cardCategoryId=270&cardSubcategoryId=1404,,8,2,187 м²,3-х комнатная квартира,Подземная,Новострой,,,,790 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Alexandr Pușkin, 49"
1,Косметический pемонт,1,Индивидуальная,,Агентство,104416515,https://999.md/ru/104416515?location=subcategory&index=1602&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,Цоколь,5,26 м²,1-комнатная квартира,Oткрытое,Вторичный,,,,45 000 €,Квартира без ливинга,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Traian, 14/4"
Нет,Косметический pемонт,1,На земле,,Агентство,104548918,https://999.md/ru/104548918?location=subcategory&index=1603&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,2,2,31 м²,Комната,Oткрытое,Вторичный,,,,38 900 €,,Продам,"Комната,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Vasile Alecsandri, 70"
Нет,Eвроремонт,2,Хрущевка,,Агентство,104082494,https://999.md/ru/104082494?location=subcategory&index=1604&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,4,5,80 м²,2-х комнатная квартира,Oткрытое,Новострой,Boiar House,,,134 900 €,,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, Nicolae Dimo, 24"
2,Белый вариант,2,,,Застройщик,103079854,https://999.md/ru/103079854?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjY3OTUsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMwNzk4NTQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiNjVlMjFhYjYtMjQxMC00YmJjLTkwNWEtNWVjOTExZDI3NGU0IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNFQxODo1MzoxNS41NTQzNDk1MzFaIn19.angqOa0ovd08kjSUErIBm4gvhxS9aucWRhPM1gtidQg&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1605&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,15,18,108 м²,3-х комнатная квартира,Подземная,Новострой,Sky House,,,136 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Decebal, 3"
,,,,,Частное лицо,103653727,https://999.md/ru/103653727?location=subcategory&index=1606&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,10,18,91 м²,3-х комнатная квартира,,Новострой,Sky House,,,131 950 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Dimineții, 20"
,Индивидуальный дизайн,,,,Частное лицо,100953720,https://999.md/ru/100953720?location=subcategory&index=1607&cardCategoryId=270&cardSubcategoryId=1404,,2,9,77 м²,3-х комнатная квартира,,Вторичный,,,,131 000 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Расположение
,Белый вариант,,,,Частное лицо,101342057,https://999.md/ru/101342057?location=subcategory&index=1608&cardCategoryId=270&cardSubcategoryId=1404,,6,8,81 м²,3-х комнатная квартира,,Новострой,Inamstro,,,88 600 €,,Продам,"3-х комнатная квартира,  Центр,  Хынчешты,  Хынчешты","Хынчешты, Хынчешты, Центр, str. Mihail Sadoveanu, 6"
2,Индивидуальный дизайн,,,,Частное лицо,103351010,https://999.md/ru/103351010?location=subcategory&index=1609&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,9,10,58 м²,1-комнатная квартира,Подземная,Новострой,Urbanconstruct-tt,,,201 250 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Independentei, 1/A"
Нет,Индивидуальный дизайн,1,,,Агентство,103833362,https://999.md/ru/103833362?location=subcategory&index=1610&cardCategoryId=270&cardSubcategoryId=1404,,1,5,44 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,69 800 €,,Продам,"2-х комнатная квартира,  Окраина,  Оргеев,  Оргеев","Оргеев, Оргеев, Окраина, str. Boris Glavan, 9"
,,,,,Застройщик,104323018,https://999.md/ru/104323018?location=subcategory&index=1611&cardCategoryId=270&cardSubcategoryId=1404,,3,9,81 м²,2-х комнатная квартира,Подземная,Новострой,,,,71 280 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Гидигич,  Кишинёв мун.","Кишинёв мун., Гидигич, Центр, str. Sfatul Ţării, 1a"
1,Косметический pемонт,2,,,Агентство,102495883,https://999.md/ru/102495883?location=subcategory&index=1612&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,1,6,62 м²,3-х комнатная квартира,Oткрытое,Вторичный,,,,85 500 €,Квартира без ливинга,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Nikolai Zelinski, 35"
1,Белый вариант,2,Индивидуальная,,Частное лицо,103119104,https://999.md/ru/103119104?location=subcategory&index=1613&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,9,9,86 м²,3-х комнатная квартира,Oткрытое,Новострой,Exfactor-grup,,,144 900 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 11"
1,,1,,,Агентство,103607460,https://999.md/ru/103607460?location=subcategory&index=1614&cardCategoryId=270&cardSubcategoryId=1404,,12,13,60 м²,2-х комнатная квартира,,Новострой,,,,174 000 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, ул. Каля Ешилор, 6"
1,Белый вариант,1,Индивидуальная,,Агентство,103911729,https://999.md/ru/103911729?location=subcategory&index=1615&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,9,10,38 м²,1-комнатная квартира,Oткрытое,Новострой,Kirsan,,,44 900 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Sarmizegetusa, 53A"
,Eвроремонт,1,Индивидуальная,280 см,Агентство,103901661,https://999.md/ru/103901661?location=subcategory&index=1616&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,7,9,71 м²,2-х комнатная квартира,,Новострой,,,,146 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 95/3"
,Eвроремонт,,,,Частное лицо,103587084,https://999.md/ru/103587084?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjY3OTUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM1ODcwODQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYjFiZjY4MGItMGEyMy00Y2UxLTk1NTYtOTdhNjE0NmE1NTE2IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQxODo1MzoxNS41NTQzOTAzODNaIn19.fyQS622Rmw__oMllgDEXQZsendbFDMEn5tNiMb9QD_Q&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1617&cardCategoryId=270&cardSubcategoryId=1404,,2,5,36 м²,2-х комнатная квартира,,Вторичный,,,,500 MDL,Квартира без ливинга,Сдаю посуточно,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 34/1"
