Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
,Kирпичный,https://999.md/ru/102883402?location=subcategory&index=4945&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,2,12,49 м²,Белый вариант,Новострой,,1-комнатная квартира,89 500 €,"Кишинёв мун., Кишинёв, Буюканы, Ion Buzdugan, 11",,Продам,,102883402,3,Агентство,1,Индивидуальная
,Блочный,https://999.md/ru/103382868?location=subcategory&index=4946&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",,2,10,46 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,71 500 €,"Яловены, Яловены, Центр,  str. Alexandru cel Bun , 5/4",,Продам,,103382868,4,Агентство,,Мс (Молд. Серия)
,,https://999.md/ru/103659914?location=subcategory&index=4947&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,2,9,71 м²,Косметический pемонт,Вторичный,,3-х комнатная квартира,109 900 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, /",,Продам,,103659914,9,Агентство,3,Варц (Варницкая)
Dansicons,,https://999.md/ru/104432818?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzMwNzEsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ0MzI4MTgiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiNzdlZmZlMWUtOWFhOC00ZTUzLTgzMTItNDliOGM5ZmUwODA2IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDIwOjM3OjUxLjYxMTg3ODg2M1oifX0.ASmKuXCdc-WN9ajOWtxDIoHV9Dm_ko8LVJIVqq59Mv0&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4948&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,11,60 м²,Сдан в эксплуатацию,Новострой,,1-комнатная квартира,130 000 €,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 21",,Продам,,104432818,8,Частное лицо,,
Horus,,https://999.md/ru/104268502?location=subcategory&index=4949&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,,9,48 м²,,Новострой,,1-комнатная квартира,85 905 €,"Кишинёв мун., Кишинёв, Рышкановка, Tudor Vladimirescu, 1/8",,Продам,,104268502,3,Агентство,,
,Mонолитный,https://999.md/ru/102959319?location=subcategory&index=4950&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,2,19,56 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,81 000 €,"Кишинёв мун., Кишинёв, Центр, str. Albișoara, 82/2",,Продам,,102959319,17,Частное лицо,,Индивидуальная
,,https://999.md/ru/103755668?location=subcategory&index=4951&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,2,5,69 м²,Косметический pемонт,Вторичный,,3-х комнатная квартира,115 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Sucevița, 31",,Продам,,103755668,4,Агентство,1,
,,https://999.md/ru/103553439?location=subcategory&index=4952&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,2,12,76 м²,,Новострой,,2-х комнатная квартира,126 499 €,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Sulac, ---",,Продам,,103553439,11,Агентство,1,
Estate Invest Company,,https://999.md/ru/102689575?location=subcategory&index=4953&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,15,75 м²,Белый вариант,Новострой,,2-х комнатная квартира,99 883 €,"Кишинёв мун., Кишинёв, Чокана, str. Bucovinei, 5",,Продам,,102689575,4,Застройщик,,
Exfactor-grup,,https://999.md/ru/104422456?location=subcategory&index=4954&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,12,96 м²,Eвроремонт,Новострой,,3-х комнатная квартира,249 000 €,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, -",,Продам,,104422456,7,Агентство,,
,,https://999.md/ru/103544792?location=subcategory&index=4955&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",,2,5,70 м²,,Вторичный,9 м²,3-х комнатная квартира,81 900 €,"Кишинёв мун., Кишинёв, Старая Почта, ул. Дойна, 150/2",,Продам,,103544792,1,Агентство,2,
,,https://999.md/ru/102707968?location=subcategory&index=4956&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,1,9,43 м²,Eвроремонт,Новострой,,1-комнатная квартира,104 900 €,"Кишинёв мун., Кишинёв, Центр,  str. Valea Trandafirilor, 20",,Продам,,102707968,7,Агентство,1,
,,https://999.md/ru/104405679?location=subcategory&index=4957&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,9,64 м²,,Новострой,,2-х комнатная квартира,76 300 €,"Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 11/1",,Продам,,104405679,5,Агентство,,
Astercon,Ячеистый Бетон,https://999.md/ru/102831391?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzMwNzEsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MzEzOTEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTRUMjA6Mzc6NTEuNjExOTQ5ODQ2WiJ9fQ.q_CJbH5VOkE3sDMsTViPRPGMNBxyMuMAcDUbJVBPWNo&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4958&cardCategoryId=270&cardSubcategoryId=1404,Гараж,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира без ливинга,1,6,41 м²,Белый вариант,Новострой,13 м²,1-комнатная квартира,58 986 €,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",286 см,Продам,,102831391,1,Застройщик,Нет,
,,https://999.md/ru/104258654?location=subcategory&index=4959&cardCategoryId=270&cardSubcategoryId=1404,,"5-ти комн. кварт. и более,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,5,150 м²,,Вторичный,20 м²,5-ти комн. кварт. и более,136 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Independenței, 8",,Продам,130 м²,104258654,4,Агентство,,
,,https://999.md/ru/104505665?location=subcategory&index=4960&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,1,5,42 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,62 000 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, 24",,Продам,,104505665,5,Агентство,1,
,,https://999.md/ru/101863534?location=subcategory&index=4961&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,5,60 м²,,Вторичный,,3-х комнатная квартира,68 500 €,"Кишинёв мун., Кишинёв, Ботаника, str. Nikolai Zelinski, 34/5",,Продам,,101863534,5,Агентство,1,
,,https://999.md/ru/103931690?location=subcategory&index=4962&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",,2,5,70 м²,Косметический pемонт,Вторичный,,3-х комнатная квартира,81 900 €,"Кишинёв мун., Кишинёв, Старая Почта, str. Doina, 150/2",,Продам,,103931690,1,Агентство,,102
,,https://999.md/ru/101507292?location=subcategory&index=4963&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,58 м²,,Вторичный,,3-х комнатная квартира,63 900 €,"Кишинёв мун., Кишинёв, Ботаника, str. Nikolai Zelinski, 42",,Продам,,101507292,5,Агентство,1,
,Панельный,https://999.md/ru/104606833?location=subcategory&index=4964&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,49 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,78 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, -",,Продам,,104606833,5,Агентство,1,
,,https://999.md/ru/104018980?location=subcategory&index=4965&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,46 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,93 500 €,"Кишинёв мун., Кишинёв, Ботаника, str. Trandafirilor, /",,Продам,,104018980,4,Агентство,1,
,,https://999.md/ru/104378899?location=subcategory&index=4966&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,1,9,67 м²,Eвроремонт,Вторичный,,3-х комнатная квартира,129 900 €,"Кишинёв мун., Кишинёв, Центр, str. Albișoara, 24",,Продам,,104378899,1,Агентство,,143
,,https://999.md/ru/104486969?location=subcategory&index=4967&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,1,5,79 м²,Eвроремонт,Новострой,,2-х комнатная квартира,109 500 €,"Кишинёв мун., Дурлешты, Центр, str. Eremei Stratan, 4",,Продам,,104486969,2,Агентство,,
,Kотельцовый,https://999.md/ru/104423983?location=subcategory&index=4968&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,1,5,33 м²,Косметический pемонт,Вторичный,,1-комнатная квартира,47 900 €,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Gribov, 6/1",,Продам,,104423983,1,Агентство,2,102
,,https://999.md/ru/104502174?location=subcategory&index=4969&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,9,51 м²,,Вторичный,,2-х комнатная квартира,79 900 €,"Кишинёв мун., Кишинёв, Ботаника, str. Valea Crucii, 22",,Продам,,104502174,3,Агентство,1,143
,,https://999.md/ru/104320419?location=subcategory&index=4970&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,5,94 м²,Белый вариант,Новострой,,2-х комнатная квартира,105 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Angela Păduraru, 7",,Продам,80 м²,104320419,5,Агентство,1,Индивидуальная
,Mонолитный,https://999.md/ru/104606794?location=subcategory&index=4971&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,1,18,55 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,81 000 €,"Кишинёв мун., Кишинёв, Центр, str. Albisoara, -",,Продам,49 м²,104606794,17,Агентство,1,Индивидуальная
,,https://999.md/ru/104355573?location=subcategory&index=4972&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,13,59 м²,Eвроремонт,Новострой,,1-комнатная квартира,131 900 €,"Кишинёв мун., Кишинёв, Центр, str. Lev Tolstoi, 24/1",,Продам,,104355573,12,Агентство,2,
,,https://999.md/ru/104134833?location=subcategory&index=4973&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,2,9,80 м²,,Вторичный,,3-х комнатная квартира,138 900 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 33",,Продам,,104134833,8,Агентство,1,Мс (Молд. Серия)
