Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
Inamstro,Kомбинированный,https://999.md/ru/104216932?location=subcategory&index=4535&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира без ливинга,1,12,61 м²,Eвроремонт,Новострой,15 м²,2-х комнатная квартира,162 000 €,"Кишинёв мун., Кишинёв, Рышкановка, ул. Алеку Руссо, 9/7",270 см,Продам,,104216932,8,Агентство,Нет,Индивидуальная
Horus,Kомбинированный,https://999.md/ru/104597083?location=subcategory&index=4536&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,15,52 м²,Белый вариант,Новострой,15 м²,1-комнатная квартира,98 000 €,"Кишинёв мун., Кишинёв, Рышкановка, ул. Матей Басараб, 1 A",275 см,Продам,,104597083,3,Агентство,1,Индивидуальная
,,https://999.md/ru/103383634?location=subcategory&index=4537&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,2,9,72 м²,Eвроремонт,Новострой,,2-х комнатная квартира,189 000 €,Расположение,,Продам,,103383634,2,Агентство,,Индивидуальная
,,https://999.md/ru/104027451?location=subcategory&index=4538&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,2,17,91 м²,Белый вариант,Новострой,,2-х комнатная квартира,146 500 €,"Кишинёв мун., Кишинёв, Ботаника, str. Dimineții, **",,Продам,,104027451,13,Агентство,2,Индивидуальная
,,https://999.md/ru/104584940?location=subcategory&index=4539&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,5,57 м²,Eвроремонт,Новострой,,2-х комнатная квартира,184 900 €,"Кишинёв мун., Кишинёв, Центр, str. Cojocarilor, 22",,Продам,,104584940,4,Агентство,,
,,https://999.md/ru/104599802?location=subcategory&index=4540&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,2,9,70 м²,Eвроремонт,Вторичный,,3-х комнатная квартира,96 900 €,"Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 22/3",,Продам,,104599802,9,Агентство,1,
Estate Invest Company,,https://999.md/ru/104477515?location=subcategory&index=4541&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,14,75 м²,Eвроремонт,Новострой,,2-х комнатная квартира,307 900 €,"Кишинёв мун., Кишинёв, Рышкановка, Московский пр-т, 9/5",,Продам,,104477515,5,Агентство,,
,,https://999.md/ru/104477471?location=subcategory&index=4542&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,14,76 м²,Eвроремонт,Новострой,,2-х комнатная квартира,257 900 €,"Кишинёв мун., Кишинёв, Центр, ул. Николае Тестемицану, 19",,Продам,,104477471,12,Агентство,,
,,https://999.md/ru/104458718?location=subcategory&index=4543&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,,9,70 м²,Нуждается в ремонте,Вторичный,,3-х комнатная квартира,97 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Onisifor Ghibu, 2",,Продам,,104458718,1,Агентство,,
,,https://999.md/ru/104432947?location=subcategory&index=4544&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,9,75 м²,Eвроремонт,Вторичный,,3-х комнатная квартира,138 900 €,"Кишинёв мун., Кишинёв, Ботаника, пр-т Куза Водэ, 33",,Продам,,104432947,8,Агентство,,Мс (Молд. Серия)
,,https://999.md/ru/104425287?location=subcategory&index=4545&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,30 м²,Eвроремонт,Вторичный,,1-комнатная квартира,72 900 €,"Кишинёв мун., Кишинёв, Ботаника, ул. Индепенденцей, 9/1",,Продам,,104425287,4,Агентство,1,
,Kирпичный,https://999.md/ru/104230790?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzIzMTQsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQyMzA3OTAiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiMjUxZGI0MzktYTE3OS00MjkwLWJjMWQtYjJlNTM4MWU3NGNkIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNFQyMDoyNToxNC43ODQ5MTA3NDlaIn19.Sk5-f2k4NONB9dEMaB2_wBoy_Z_W0A0ODBlhsNIiTvI&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4546&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,10,72 м²,Eвроремонт,Новострой,,2-х комнатная квартира,146 900 €,"Кишинёв мун., Кишинёв, Буюканы, str. Cartuşa, 95/3",,Продам,,104230790,8,Застройщик,1,
Lagmar Impex,,https://999.md/ru/104425212?location=subcategory&index=4547&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,12,43 м²,Eвроремонт,Новострой,,1-комнатная квартира,127 500 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Cornești, 13",,Продам,,104425212,10,Агентство,,
,,https://999.md/ru/104403410?location=subcategory&index=4548&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,4,138 м²,Eвроремонт,Новострой,,2-х комнатная квартира,330 000 €,"Кишинёв мун., Кишинёв, Рышкановка, ул. Федор Толбухин, 24",,Продам,,104403410,2,Агентство,,
,,https://999.md/ru/104392994?location=subcategory&index=4549&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,10,70 м²,,Новострой,,2-х комнатная квартира,179 500 €,"Кишинёв мун., Кишинёв, Буюканы, ул. Иоана Раду, 27/1",,Продам,,104392994,6,Агентство,,
,,https://999.md/ru/104209766?location=subcategory&index=4550&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,15,53 м²,Eвроремонт,Новострой,,1-комнатная квартира,100 000 €,"Кишинёв мун., Кишинёв, Центр, ул. Албишоара, 80/7",,Продам,,104209766,3,Агентство,,
Exfactor-grup,,https://999.md/ru/104209687?location=subcategory&index=4551&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,13,72 м²,Eвроремонт,Новострой,,2-х комнатная квартира,240 000 €,"Кишинёв мун., Кишинёв, Буюканы, ул. Василе Лупу, 28",,Продам,,104209687,3,Агентство,,
,,https://999.md/ru/104010444?location=subcategory&index=4552&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,12,54 м²,Eвроремонт,Новострой,,2-х комнатная квартира,145 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, 27/4",,Продам,,104010444,2,Агентство,,
,,https://999.md/ru/103816994?location=subcategory&index=4553&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,11,54 м²,,Новострой,,2-х комнатная квартира,147 500 €,"Кишинёв мун., Кишинёв, Центр, пер. Штефан Няга, 67",,Продам,,103816994,6,Агентство,,
,,https://999.md/ru/103725530?location=subcategory&index=4554&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,7,80 м²,Белый вариант,Новострой,,2-х комнатная квартира,240 000 €,"Кишинёв мун., Кишинёв, Центр, ул. Моара Рошие, 5",,Продам,,103725530,3,Агентство,,
,,https://999.md/ru/103679603?location=subcategory&index=4555&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,13,71 м²,Eвроремонт,Новострой,,2-х комнатная квартира,177 000 €,"Кишинёв мун., Кишинёв, Буюканы, ул. Василе Лупу, 28",,Продам,,103679603,7,Агентство,,
Premium-Cons Grup,Kомбинированный,https://999.md/ru/104297911?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzIzMTQsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQyOTc5MTEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMzI2N2RiMDctY2Y4OS00NjI1LTgxOTUtZTJmMTM4ZDYwMmU1IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDIwOjI1OjE0Ljc4NTAyNTM2OVoifX0.I_PeMDVOSDKopjTCGscJxyxwAP2W1kFwODpsM9roALo&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4556&cardCategoryId=270&cardSubcategoryId=1404,Гараж,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,6,68 м²,,Новострой,27 м²,2-х комнатная квартира,102 554 €,"Кишинёв мун., Кишинёв, Буюканы, str. Durlești, 56",2800 см,Продам,40 м²,104297911,1,Застройщик,1,
,Kомбинированный,https://999.md/ru/104605251?location=subcategory&index=4557&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,10,133 м²,Индивидуальный дизайн,Новострой,18 м²,3-х комнатная квартира,480 000 €,"Кишинёв мун., Кишинёв, Рышкановка, ул. Надежда Руссо, 14",280 см,Продам,80 м²,104605251,9,Агентство,1,Индивидуальная
,,https://999.md/ru/103626173?location=subcategory&index=4558&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,11,85 м²,Eвроремонт,Новострой,,2-х комнатная квартира,234 900 €,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 13",,Продам,,103626173,1,Агентство,,
,,https://999.md/ru/103626148?location=subcategory&index=4559&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,15,72 м²,Eвроремонт,Новострой,,2-х комнатная квартира,204 900 €,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 41",,Продам,,103626148,6,Агентство,,
Exfactor-grup,,https://999.md/ru/103626088?location=subcategory&index=4560&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,12,67 м²,Eвроремонт,Новострой,,2-х комнатная квартира,199 900 €,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 41",,Продам,,103626088,10,Агентство,,
,,https://999.md/ru/103597024?location=subcategory&index=4561&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,14,71 м²,Eвроремонт,Новострой,,2-х комнатная квартира,177 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",,Продам,,103597024,8,Агентство,,
Exfactor-grup,,https://999.md/ru/103596951?location=subcategory&index=4562&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,12,87 м²,Eвроремонт,Новострой,,3-х комнатная квартира,219 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28",,Продам,,103596951,2,Агентство,,
,,https://999.md/ru/103560547?location=subcategory&index=4563&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,5,45 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,69 900 €,"Кишинёв мун., Кишинёв, Ботаника, sos. Muncesti, 806",,Продам,,103560547,2,Агентство,,
Dansicons,,https://999.md/ru/103560386?location=subcategory&index=4564&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,,9,45 м²,Eвроремонт,Новострой,,1-комнатная квартира,99 900 €,"Кишинёв мун., Кишинёв, Буюканы, ул. Николае Костин, 44/7",,Продам,,103560386,6,Агентство,,
,,https://999.md/ru/103560335?location=subcategory&index=4565&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,13,65 м²,Eвроремонт,Новострой,,2-х комнатная квартира,194 900 €,"Кишинёв мун., Кишинёв, Ботаника, пр-т Куза Водэ, 5/1",,Продам,,103560335,2,Агентство,,
,,https://999.md/ru/103560190?location=subcategory&index=4566&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,14,65 м²,Белый вариант,Новострой,,2-х комнатная квартира,126 750 €,"Кишинёв мун., Кишинёв, Центр, ул. Николае Тестемицану, 19",,Продам,,103560190,11,Агентство,,
Eurostil Construct,Бетон,https://999.md/ru/103747944?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzIzMTQsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3NDc5NDQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMDY4NjI4ODUtNDA3Zi00NDM4LThiYTItYjM4MjBkMmJjYTY0IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDIwOjI1OjE0Ljc4NTE1MzkzMloifX0.MuC6PYNR0XfqGj0kw1SSsDi7FxRYFsRiDsor7AGQLGw&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4567&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.",Квартира с ливингом,1,14,40 м²,Сдан в эксплуатацию,Новострой,8 м²,1-комнатная квартира,550 MDL,"Кишинёв мун., Ставчены, Центр, str. Unirii, 20",250 см,Сдаю посуточно,30 м²,103747944,1,Застройщик,Нет,Индивидуальная
,,https://999.md/ru/103238186?location=subcategory&index=4568&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,7,145 м²,Eвроремонт,Новострой,,3-х комнатная квартира,525 000 €,"Кишинёв мун., Кишинёв, Центр, ул. Моара Рошие, 5/D",,Продам,,103238186,6,Агентство,,
Inamstro,,https://999.md/ru/102700852?location=subcategory&index=4569&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,14,75 м²,Eвроремонт,Новострой,,2-х комнатная квартира,237 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Calea Ieșilor, 6",,Продам,,102700852,2,Агентство,,
,,https://999.md/ru/102516988?location=subcategory&index=4570&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,11,62 м²,Eвроремонт,Новострой,,2-х комнатная квартира,159 500 €,"Кишинёв мун., Кишинёв, Центр, ул. Николае Тестемицану, 3/3",,Продам,,102516988,9,Агентство,,
,,https://999.md/ru/102507410?location=subcategory&index=4571&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,8,53 м²,Eвроремонт,Новострой,,2-х комнатная квартира,143 900 €,"Кишинёв мун., Кишинёв, Ботаника, ул. Гика Водэ, 5/1",,Продам,,102507410,7,Агентство,,
,,https://999.md/ru/102491291?location=subcategory&index=4572&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,11,63 м²,,Новострой,,1-комнатная квартира,126 500 €,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 23/1",,Продам,,102491291,3,Агентство,,
,,https://999.md/ru/102240981?location=subcategory&index=4573&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,8,64 м²,Eвроремонт,Новострой,,2-х комнатная квартира,167 500 €,"Кишинёв мун., Кишинёв, Буюканы, ул. Виссарион Белинский, 71",,Продам,,102240981,2,Агентство,,
,,https://999.md/ru/101918492?location=subcategory&index=4574&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,17,72 м²,Eвроремонт,Новострой,,2-х комнатная квартира,169 900 €,"Кишинёв мун., Кишинёв, Телецентр, str. Constantin Vârnav, 32/A",,Продам,,101918492,8,Агентство,,
,,https://999.md/ru/101658122?location=subcategory&index=4575&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,16,82 м²,Eвроремонт,Новострой,,2-х комнатная квартира,218 500 €,"Кишинёв мун., Кишинёв, Центр, str. Lev Tolstoi, 63",,Продам,,101658122,5,Агентство,,
,,https://999.md/ru/101657112?location=subcategory&index=4576&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,4,72 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,335 000 €,"Кишинёв мун., Кишинёв, Центр, пр-т Штефан чел Маре ши Сфынт, 132",,Продам,,101657112,3,Агентство,,
Eldorado Terra,,https://999.md/ru/101193476?location=subcategory&index=4577&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,12,77 м²,Eвроремонт,Новострой,,2-х комнатная квартира,167 500 €,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latina, 12/12",,Продам,,101193476,7,Агентство,,
,,https://999.md/ru/100989759?location=subcategory&index=4578&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,,9,75 м²,Eвроремонт,Новострой,,3-х комнатная квартира,225 000 €,"Кишинёв мун., Кишинёв, Рышкановка, бул. Москова, 4/4",,Продам,,100989759,8,Агентство,,
Estate Invest Company,,https://999.md/ru/104615914?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzIzMTQsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ2MTU5MTQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiNmFjNjk3MzgtMzNiMS00MTFlLTg0MTgtODYwNGVmNGJlNjIxIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQyMDoyNToxNC43ODUyMzg1NjdaIn19.UxrbGbE9iA-KLWalkEKPPirDDwrAmxXpPnShKuhXq9U&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4579&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,13,130 м²,Eвроремонт,Новострой,,2-х комнатная квартира,590 000 €,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 9/5",310 см,Продам,,104615914,Пентхаус,Агентство,1,
,,https://999.md/ru/104383323?location=subcategory&index=4580&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,10,53 м²,Eвроремонт,Новострой,,2-х комнатная квартира,145 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Ioana Radu, 27/4",,Продам,,104383323,2,Агентство,1,
,,https://999.md/ru/103374185?location=subcategory&index=4581&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,1,9,50 м²,Eвроремонт,Новострой,,2-х комнатная квартира,115 000 €,"Кишинёв мун., Дурлешты, Центр,  Nicolae Dimo, 24",,Продам,,103374185,3,Агентство,,
,,https://999.md/ru/103199140?location=subcategory&index=4582&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,10,75 м²,Eвроремонт,Новострой,,3-х комнатная квартира,199 000 €,"Кишинёв мун., Кишинёв, Ботаника, Ghica Voda, 5/2",,Продам,,103199140,2,Агентство,,
