Балкон / лоджия,Планировка,Ливинг,link,Застройщик,Площадь кухни,Парковочное место,Этаж,Санузел,Высота потолков,price,Количество этажей,Общая площадь,Адрес,id,Жилой фонд,Тип здания,Жилая площадь,title,Тип,Автор объявления,Количество комнат,Состояние квартиры
1,,Квартира без ливинга,https://999.md/ru/83157782?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTQ1MjEsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4MzE1Nzc4MiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6IiIsImwiOiI3NjJlNzRmYy02NzA0LTQzNzUtYWMyYy00MWRiZTQ0NDc3MTgiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE4OjQ4OjQxLjg3Mjk4NDcwNVoifX0.vFElCtqMjgp8egr5k8gw2XQ3tiwAtQ54BTKx3ccuCFs&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=8,,,Oткрытое,10,1,,40 €,15,38 м²,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/10",83157782,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Частное лицо,1-комнатная квартира,
1,,Квартира с ливингом,https://999.md/ru/84766953?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTQ1MjEsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4NDc2Njk1MyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6InByZW1pdW0iLCJsIjoiZmNjMGMzOTItYjk1Yi00MmY0LTgxNDItMjE0MTRjYjRhNDQyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxODo0ODo0MS44NzMwOTExNDNaIn19.c-nuDWTaQhKCk1zeqz7_hQR-7O5jQZwfdCif4yt4YjI&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=9,,,Подземная,6,2,,1 300 €,13,98 м²,"Кишинёв мун., Кишинёв, Центр, str. Melestiu, 26/5",84766953,Новострой,,89 м²,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,Частное лицо,2-х комнатная квартира,Eвроремонт
3,Индивидуальная,Квартира с ливингом,https://999.md/ru/104092040?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTQ1MjEsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTIwNDAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImUxNWU2MGNjLWQ2MTgtNDQ0OS1hMjQ1LTBlZTQ4Y2Y1MjBjZCIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQxODo0ODo0MS44NzMxMTQ4OTdaIn19.9j1EBPOXiX2N5XaJhn-uVusFxQT8zAntSX3vsU8ntpM&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=10,Metropolis City,,Подземная,9,2,,97 355 €,9,95 м²,"Кишинёв мун., Кишинёв, Ботаника, пр-т Дачия, 59",104092040,Новострой,Mонолитный,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,3-х комнатная квартира,Белый вариант
,Индивидуальная,,https://999.md/ru/37586381?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTQ1MjEsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIzNzU4NjM4MSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6IiIsImwiOiJjYjE3ZDNmMi00NGJhLTQ0YTUtYjk5NS03NmViYTc0Y2IzMTYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE4OjQ4OjQxLjg3MzE1NzgzM1oifX0.xkfnsLcoiziRczcCQFEks58dK5o4f-NeVUKHGlsNoH8&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=11,,15 м²,Oткрытое,7,,3 см,25 €,10,45 м²,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",37586381,Новострой,Mонолитный,30 м²,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю посуточно,Застройщик,1-комнатная квартира,Eвроремонт
,,,https://999.md/ru/101213650?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTQ1MjEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDEyMTM2NTAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNGIzZTcyMjEtMGFmMS00YTlmLWJiNjMtYjg2YTQzMjVkM2VmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxODo0ODo0MS44NzMxNzk4MzJaIn19.BfnpydWC9_L4nMZAenKpzlh8kWrQSGPs3lDMSJtuQcM&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=12,Inamstro,,,12,,,174 000 €,13,60 м²,"Кишинёв мун., Кишинёв, Скулянка, str. Calea Ieșilor, 6",101213650,Новострой,,,"2-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Eвроремонт
1,Индивидуальная,,https://999.md/ru/88100281?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTQ1MjEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4ODEwMDI4MSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6IiIsImwiOiI0M2NmMDQyNS0yNGFiLTQ0NmItYjg2Ny00ODU4OWVlOTQ4OTYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsImciOiJ0dXJibyIsInQiOiIyMDI2LTA0LTIwVDE4OjQ4OjQxLjg3MjY0NTY5NloifX0.t9PmtEHthBCswhe-LQPiPEsQ775hTbhSWlVaaUBurvY&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=1,,,Гараж,4,2,292 см,74 800 €,8,68 м²,"Бельцы мун., Бельцы, Автовокзал, str. Nicolae Iorga, 26",88100281,Новострой,Kирпичный,68 м²,"2-х комнатная квартира,  Автовокзал,  Бельцы,  Бельцы мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
1,,,https://999.md/ru/74218641?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTQ1MjEsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI3NDIxODY0MSIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6InByZW1pdW0iLCJsIjoiYWU5NDFlNGItMTgwZS00ZWNhLWE5MTYtM2FlZWEyY2IzMGYxIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxODo0ODo0MS44NzI2ODM4NDdaIn19._TCUzqLmdwDneYUPRg0EZe19Fi5ufjDDdKo_dYW9zPY&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=2,Astercon,13 м²,Гараж,9,2,275 см,121 075 €,9,84 м²,"Кишинёв мун., Дурлешты, Центр, str. Durlesti, 10/B",74218641,Новострой,Kотельцовый,,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Продам,Застройщик,3-х комнатная квартира,Белый вариант
,,Квартира с ливингом,https://999.md/ru/103723243?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTQ1MjEsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3MjMyNDMiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlMjAxMjEyLTFiNjYtNGE1NS1hZjUwLWI1YTQ2YzFhZjRmMCIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDQtMjBUMTg6NDg6NDEuODcyNzEwMTYzWiJ9fQ.iSs1FDPYVHqL3ZQ2ZYBkcfmqNmt23czk4Iwyc3ljWqc&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=3,Lagmar Impex,,Oткрытое,10,1,,127 000 €,12,41 м²,"Кишинёв мун., Кишинёв, Рышкановка, str. Cornesti, 17",103723243,Новострой,,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Продам,Агентство,1-комнатная квартира,
,,,https://999.md/ru/104068758?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTQ1MjEsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNjg3NTgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiMjU2ZWEyNmQtY2VjNC00ODIyLWIxOGUtNmUyODAzMGYyMWUzIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE4OjQ4OjQxLjg3Mjc2Mjk0OVoifX0.Y2shFeb1ATKjafiDoIHefDRlYHY5vLEjsW2yFVkX18c&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=4,Inamstro,,,11,1,,85 000 €,16,52 м²,"Кишинёв мун., Кишинёв, Ботаника, str. Grădina Botanică, 18/1",104068758,Новострой,,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Частное лицо,2-х комнатная квартира,Белый вариант
,,Квартира с ливингом,https://999.md/ru/103060857?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTQ1MjEsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMwNjA4NTciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiMjQwYjkxOGMtNDA3Zi00OTMwLWE4Y2EtNDRlZGU5MTZmZGFmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxODo0ODo0MS44NzI4NTU4NzdaIn19.QeMZDyUE4s4fSw8XXQ_PZpoPgYa7THyi5tn3yHkcPJI&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=5,,,,4,,,1 000 €,8,47 м²,"Кишинёв мун., Кишинёв, Центр, пр-т Штефан чел Маре ши Сфынт, 6",103060857,Новострой,,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Сдаю помесячно,,1-комнатная квартира,
2,,,https://999.md/ru/104093138?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTQ1MjEsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwOTMxMzgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImUxNWU2MGNjLWQ2MTgtNDQ0OS1hMjQ1LTBlZTQ4Y2Y1MjBjZCIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNC0yMFQxODo0ODo0MS44NzI5MTY5NjVaIn19.MpR4tZgU8B4nrGt3pA5FB_2VfGyC16Z7a7LJPFsdnaY&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=6,Metropolis City,,Подземная,5,2,,76 354 €,7,68 м²,"Кишинёв мун., Кишинёв, Ботаника, пр-т Дачия, 59",104093138,Новострой,Kотельцовый,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Продам,Застройщик,2-х комнатная квартира,Белый вариант
