Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Количество комнат,Парковочное место,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
1,Eвроремонт,3,,,Агентство,103097621,https://999.md/ru/103097621?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjYzMTcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMwOTc2MjEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlMjAxMjEyLTFiNjYtNGE1NS1hZjUwLWI1YTQ2YzFhZjRmMCIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDYtMTRUMTg6NDU6MTcuNzg3NjIwOTk0WiJ9fQ.F_McTvhXzatkUYiR6y-Yk_7GAABhKJRkZorYx7Qunb4&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1259&cardCategoryId=270&cardSubcategoryId=1404,,Пентхаус,7,145 м²,3-х комнатная квартира,Oткрытое,Новострой,,,,525 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Moara Rosie, 5/D"
1,Eвроремонт,1,Индивидуальная,,Агентство,101740487,https://999.md/ru/101740487?location=subcategory&index=1260&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,9,18,40 м²,1-комнатная квартира,Oткрытое,Вторичный,,,,91 900 €,,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, Albișoara, 82/4"
1,Косметический pемонт,2,143,,Агентство,104375965,https://999.md/ru/104375965?location=subcategory&index=1261&cardCategoryId=270&cardSubcategoryId=1404,Панельный,2,10,55 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,87 900 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, Mihail Sadoveanu, 22"
2,Белый вариант,2,Индивидуальная,,Агентство,102497545,https://999.md/ru/102497545?location=subcategory&index=1262&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,6,9,112 м²,3-х комнатная квартира,Подземная,Новострой,,,,250 000 €,,Продам,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, Valea Trandafirilor, 2/1"
1,Индивидуальный дизайн,1,Индивидуальная,,Агентство,103804403,https://999.md/ru/103804403?location=subcategory&index=1263&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,9,10,77 м²,2-х комнатная квартира,Oткрытое,Новострой,Sky House,,,172 000 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, Andrei Doga, 26\D"
1,Eвроремонт,2,Индивидуальная,,Агентство,103806101,https://999.md/ru/103806101?location=subcategory&index=1264&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,11,17,50 м²,2-х комнатная квартира,Oткрытое,Новострой,Varincom,,,145 000 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, bd. Renașterii Naționale, 6"
2,Косметический pемонт,2,Мс (Молд. Серия),,Агентство,104299115,https://999.md/ru/104299115?location=subcategory&index=1265&cardCategoryId=270&cardSubcategoryId=1404,Панельный,1,9,56 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,83 400 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, Voluntarilor, 14\1"
1,Белый вариант,2,,,Застройщик,103235041,https://999.md/ru/103235041?location=subcategory&index=1266&cardCategoryId=270&cardSubcategoryId=1404,,5,12,97 м²,3-х комнатная квартира,Подземная,Новострой,,,,94 933 €,,Продам,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 124/1"
1,Eвроремонт,2,Индивидуальная,,Агентство,104108065,https://999.md/ru/104108065?location=subcategory&index=1267&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,4,8,85 м²,3-х комнатная квартира,Oткрытое,Новострой,Reconscivil,,,175 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Iazului, 74"
1,,,,,Застройщик,104569422,https://999.md/ru/104569422?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjYzMTcsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1Njk0MjIiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMDNjZDdhMzEtM2IzMi00OTBjLWFlNDctNjYzNmU4MDllMTU0IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA2LTE0VDE4OjQ1OjE3Ljc4NzcwNTU3M1oifX0._cAMjkuhtIZtSp6fsRB4-bWX6Ubvi1LxkNwa1DUnTyg&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1268&cardCategoryId=270&cardSubcategoryId=1404,,5,8,105 м²,2-х комнатная квартира,,Новострой,,,,569 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Alessandro Bernardazzi, 79"
1,Eвроремонт,1,,,Агентство,103815284,https://999.md/ru/103815284?location=subcategory&index=1269&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,2,5,75 м²,2-х комнатная квартира,,Вторичный,,,,96 900 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Căușeni, 3"
1,Незавершенное cтроительство,2,,,Частное лицо,103877606,https://999.md/ru/103877606?location=subcategory&index=1270&cardCategoryId=270&cardSubcategoryId=1404,Блочный,3,7,84 м²,2-х комнатная квартира,,Новострой,Premium-Cons Grup,,,135 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Думбрава,  Кишинёв мун.","Кишинёв мун., Думбрава, Центр, str. Durleşti, 14/B"
,,,,,Агентство,103697286,https://999.md/ru/103697286?location=subcategory&index=1271&cardCategoryId=270&cardSubcategoryId=1404,,6,7,52 м²,2-х комнатная квартира,,Новострой,,,,116 900 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, -"
,,,,,Агентство,102297869,https://999.md/ru/102297869?location=subcategory&index=1272&cardCategoryId=270&cardSubcategoryId=1404,,5,10,42 м²,1-комнатная квартира,,Новострой,,,,135 000 €,,Продам,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spatarul, 53"
,,,,,Агентство,101934737,https://999.md/ru/101934737?location=subcategory&index=1273&cardCategoryId=270&cardSubcategoryId=1404,,1,11,75 м²,2-х комнатная квартира,,Новострой,,,,78 855 €,,Продам,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 134/C"
,,1,,,Агентство,104249526,https://999.md/ru/104249526?location=subcategory&index=1274&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,5,9,60 м²,2-х комнатная квартира,Oткрытое,Новострой,Dansicons,,,169 000 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Decebal, 99/C"
,Eвроремонт,,,,Частное лицо,104191352,https://999.md/ru/104191352?location=subcategory&index=1275&cardCategoryId=270&cardSubcategoryId=1404,,6,7,80 м²,2-х комнатная квартира,,Новострой,,,,258 000 €,,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Moara Roșie, 5/B"
3,,2,Мс (Молд. Серия),,Застройщик,102637166,https://999.md/ru/102637166?location=subcategory&index=1276&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,2,9,90 м²,4-x комнатная квартира,Oткрытое,Вторичный,,,,127 000 €,,Продам,"4-x комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, ул. Николае Костин, 63"
2,,,Варц (Варницкая),,Частное лицо,104616071,https://999.md/ru/104616071?location=subcategory&index=1277&cardCategoryId=270&cardSubcategoryId=1404,,8,9,72 м²,3-х комнатная квартира,,Вторичный,,,,112 000 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 25"
2,Нуждается в ремонте,,Мс (Молд. Серия),,Частное лицо,103874036,https://999.md/ru/103874036?location=subcategory&index=1278&cardCategoryId=270&cardSubcategoryId=1404,,9,11,73 м²,3-х комнатная квартира,,Вторичный,,,,95 900 €,Квартира без ливинга,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spatarul, 5"
1,Eвроремонт,2,,270 см,Частное лицо,104536517,https://999.md/ru/104536517?location=subcategory&index=1279&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,12,14,94 м²,3-х комнатная квартира,,Новострой,Exfactor-grup,,,187 900 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 17"
,Eвроремонт,,,,Агентство,104092622,https://999.md/ru/104092622?location=subcategory&index=1280&cardCategoryId=270&cardSubcategoryId=1404,,1,9,50 м²,2-х комнатная квартира,,Вторичный,,,,111 800 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 22"
2,Косметический pемонт,1,,,Агентство,104133848,https://999.md/ru/104133848?location=subcategory&index=1281&cardCategoryId=270&cardSubcategoryId=1404,,9,10,52 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,49 990 €,,Продам,"2-х комнатная квартира,  БАМ,  Бельцы,  Бельцы мун.","Бельцы мун., Бельцы, БАМ, str. Mihail Lesecico, 6/A"
Нет,Индивидуальный дизайн,1,,,Агентство,102969334,https://999.md/ru/102969334?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjYzMTcsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI5NjkzMzQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFhNzRmNTFlLTNjZmItNDJmZC1hNGJlLWE3MmI4ODczYTA4ZSIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6ImxpdGUiLCJ0IjoiMjAyNi0wNi0xNFQxODo0NToxNy43ODc3NTg1NjlaIn19.LQI9u_oZy4ggjNYMWztyZE0bAPmL-fkmP7IKtwCxPD0&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1282&cardCategoryId=270&cardSubcategoryId=1404,,1,1,22 м²,1-комнатная квартира,,Вторичный,,,,140 MDL,Квартира с ливингом,Сдаю посуточно,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. București, 9"
2,Косметический pемонт,2,,,Агентство,104589797,https://999.md/ru/104589797?location=subcategory&index=1283&cardCategoryId=270&cardSubcategoryId=1404,,7,9,52 м²,2-х комнатная квартира,,Вторичный,,,,60 899 €,,Продам,"2-х комнатная квартира,  10 квартал,  Бельцы,  Бельцы мун.","Бельцы мун., Бельцы, 10 квартал, bd. Larisa, 14"
,,,,,Агентство,104460701,https://999.md/ru/104460701?location=subcategory&index=1284&cardCategoryId=270&cardSubcategoryId=1404,,3,5,57 м²,2-х комнатная квартира,,Вторичный,,,,94 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 10"
1,Косметический pемонт,2,,,Агентство,104616055,https://999.md/ru/104616055?location=subcategory&index=1285&cardCategoryId=270&cardSubcategoryId=1404,,3,9,70 м²,3-х комнатная квартира,,Вторичный,,,,66 500 €,,Продам,"3-х комнатная квартира,  БАМ,  Бельцы,  Бельцы мун.","Бельцы мун., Бельцы, БАМ, str. Ivan Conev, 20"
,,,,,Агентство,104145053,https://999.md/ru/104145053?location=subcategory&index=1286&cardCategoryId=270&cardSubcategoryId=1404,,1,2,55 м²,2-х комнатная квартира,,Вторичный,,,,99 000 €,,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Vasile Alecsandri, 27"
,,,,,Агентство,104546697,https://999.md/ru/104546697?location=subcategory&index=1287&cardCategoryId=270&cardSubcategoryId=1404,,9,12,38 м²,1-комнатная квартира,,Новострой,,,,89 500 €,,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 61/4"
1,,2,,,Застройщик,103242647,https://999.md/ru/103242647?location=subcategory&index=1288&cardCategoryId=270&cardSubcategoryId=1404,,5,7,90 м²,3-х комнатная квартира,Подземная,Новострой,,,,124 740 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, .."
,,,,,Агентство,89041970,https://999.md/ru/89041970?location=subcategory&index=1289&cardCategoryId=270&cardSubcategoryId=1404,,3,14,44 м²,1-комнатная квартира,,Новострой,,,,70 720 €,,Продам,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, --"
1,Косметический pемонт,,,,Частное лицо,104374884,https://999.md/ru/104374884?location=subcategory&index=1290&cardCategoryId=270&cardSubcategoryId=1404,,3,9,36 м²,1-комнатная квартира,,Вторичный,,,,65 500 €,,Продам,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 15"
,,,,,Частное лицо,104578243,https://999.md/ru/104578243?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjYzMTcsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1NzgyNDMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYzU2NjAyNTEtYjE0Zi00Nzc4LWJlNDgtNTQyYmYxNDMxMzE0IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDE4OjQ1OjE3Ljc4Nzc5MTg1NFoifX0.TW-ocFnWBtNv1saKsRMJHjW2OZUAmD7Dqdnv_Mmph-4&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1291&cardCategoryId=270&cardSubcategoryId=1404,,1,11,74 м²,3-х комнатная квартира,,Новострой,Basconslux,,,149 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Sprîncenoaia, 3/G"
,,,,,Агентство,103707686,https://999.md/ru/103707686?location=subcategory&index=1292&cardCategoryId=270&cardSubcategoryId=1404,,1,13,74 м²,3-х комнатная квартира,,Новострой,,,,195 000 €,,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28"
,,,,,Агентство,103213153,https://999.md/ru/103213153?location=subcategory&index=1293&cardCategoryId=270&cardSubcategoryId=1404,,5,8,68 м²,2-х комнатная квартира,,Новострой,,,,102 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Ialoveni, 98/1"
1,Косметический pемонт,1,Мс (Молд. Серия),,Агентство,103950376,https://999.md/ru/103950376?location=subcategory&index=1294&cardCategoryId=270&cardSubcategoryId=1404,,3,5,34 м²,1-комнатная квартира,Oткрытое,Вторичный,,,,64 000 €,Квартира без ливинга,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, -"
,,,,,Агентство,104012025,https://999.md/ru/104012025?location=subcategory&index=1295&cardCategoryId=270&cardSubcategoryId=1404,,7,12,96 м²,3-х комнатная квартира,,Новострой,,,,249 900 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, ---"
,Косметический pемонт,,,,Агентство,104567100,https://999.md/ru/104567100?location=subcategory&index=1296&cardCategoryId=270&cardSubcategoryId=1404,,1,1,40 м²,1-комнатная квартира,Гараж,Вторичный,,,,94 900 €,,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. București, -"
1,Белый вариант,1,,,Агентство,104131881,https://999.md/ru/104131881?location=subcategory&index=1297&cardCategoryId=270&cardSubcategoryId=1404,,13,15,47 м²,1-комнатная квартира,Подземная,Новострой,,,,184 900 €,,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, Stefan cel MAre, 171/3"
1,Eвроремонт,1,,,Агентство,104479125,https://999.md/ru/104479125?location=subcategory&index=1298&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,2,7,69 м²,2-х комнатная квартира,Oткрытое,Новострой,,,,139 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Расположение
1,,1,143,,Частное лицо,104615993,https://999.md/ru/104615993?location=subcategory&index=1299&cardCategoryId=270&cardSubcategoryId=1404,Панельный,6,9,39 м²,1-комнатная квартира,,Вторичный,,,,58 200 €,,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Ialoveni, 102"
,,,,,Агентство,104073838,https://999.md/ru/104073838?location=subcategory&index=1300&cardCategoryId=270&cardSubcategoryId=1404,,2,5,62 м²,3-х комнатная квартира,,Вторичный,,,,77 900 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Maria Drăgan, ----"
,Eвроремонт,,,,Агентство,101947163,https://999.md/ru/101947163?location=subcategory&index=1301&cardCategoryId=270&cardSubcategoryId=1404,,2,13,86 м²,4-x комнатная квартира,,Новострой,,,,235 000 €,,Продам,"4-x комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu  , 28 F"
2,,2,,,Агентство,104332191,https://999.md/ru/104332191?location=subcategory&index=1302&cardCategoryId=270&cardSubcategoryId=1404,,9,10,54 м²,3-х комнатная квартира,,Вторичный,,,,96 500 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 9/2"
1,Белый вариант,1,Индивидуальная,286 см,Застройщик,102240307,https://999.md/ru/102240307?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjYzMTcsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIyNDAzMDciLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTRUMTg6NDU6MTcuNzg3ODY5OTkyWiJ9fQ.Trb-YdobOE1d7juwxpikJJn0U60uiR5UXi0CrUMvGus&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1303&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,2,6,64 м²,2-х комнатная квартира,Гараж,Новострой,Astercon,13 м²,,86 252 €,Квартира без ливинга,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Durlești, 8"
1,Eвроремонт,1,,,Агентство,104019009,https://999.md/ru/104019009?location=subcategory&index=1304&cardCategoryId=270&cardSubcategoryId=1404,,13,14,51 м²,1-комнатная квартира,Oткрытое,Новострой,Exfactor-grup,,,148 900 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28"
,,,,,Агентство,104391919,https://999.md/ru/104391919?location=subcategory&index=1305&cardCategoryId=270&cardSubcategoryId=1404,,6,9,94 м²,3-х комнатная квартира,,Новострой,,,,239 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, bd. Renașterii Naționale, 4"
2,Eвроремонт,,,,Агентство,104615955,https://999.md/ru/104615955?location=subcategory&index=1306&cardCategoryId=270&cardSubcategoryId=1404,,4,9,71 м²,3-х комнатная квартира,,Вторичный,,,,139 900 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 25/5"
,,,,,Агентство,103739707,https://999.md/ru/103739707?location=subcategory&index=1307&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,1,5,78 м²,3-х комнатная квартира,,Вторичный,,,,119 000 €,,Продам,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Iazului, 72"
