Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
,,https://999.md/ru/104573067?location=subcategory&index=4457&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,17,95 м²,Eвроремонт,Новострой,,2-х комнатная квартира,279 900 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Bogdan Voievod, -",,Продам,,104573067,14,Агентство,1,
,,https://999.md/ru/103905854?location=subcategory&index=4458&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,1,5,48 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,79 000 €,"Кишинёв мун., Кишинёв, Рышкановка, str.Andrei Saharov, **",,Продам,,103905854,3,Агентство,Нет,
,Панельный,https://999.md/ru/104607864?location=subcategory&index=4459&cardCategoryId=270&cardSubcategoryId=1404,,"4-x комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,2,16,80 м²,,Вторичный,,4-x комнатная квартира,130 000 €,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 11",,Продам,,104607864,5,Агентство,1,
,,https://999.md/ru/89101744?location=subcategory&index=4460&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,18,57 м²,Белый вариант,Новострой,,2-х комнатная квартира,95 800 €,"Кишинёв мун., Кишинёв, Ботаника, str. Dimineții, -",,Продам,,89101744,12,Агентство,,
,,https://999.md/ru/101799441?location=subcategory&index=4461&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,8,48 м²,,Новострой,,2-х комнатная квартира,80 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Soarelui, 87",,Продам,,101799441,2,Агентство,,
Basconslux,Kотельцовый,https://999.md/ru/104460461?location=subcategory&index=4462&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Окраина,  Кожушна,  Страшены",Квартира с ливингом,2,5,58 м²,Eвроремонт,Новострой,,2-х комнатная квартира,125 000 €,Расположение,280 см,Продам,,104460461,3,Частное лицо,,
,,https://999.md/ru/104239817?location=subcategory&index=4463&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,9,44 м²,Белый вариант,Новострой,,2-х комнатная квартира,79 900 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Poștei, 2",,Продам,,104239817,7,Застройщик,1,
,Бетон,https://999.md/ru/104607811?location=subcategory&index=4464&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Центр,  Бубуечь,  Кишинёв мун.",Квартира с ливингом,1,4,67 м²,Косметический pемонт,Вторичный,,3-х комнатная квартира,86 000 €,"Кишинёв мун., Бубуечь, Центр, str. Ştefan cel Mare şi Sfînt, 24",,Продам,67 м²,104607811,2,Застройщик,2,
Varincom,,https://999.md/ru/102008768?location=subcategory&index=4465&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,11,65 м²,Белый вариант,Новострой,,2-х комнатная квартира,109 900 €,"Кишинёв мун., Кишинёв, Рышкановка, ул. Николай Димо, 13",,Продам,,102008768,5,Агентство,1,
,,https://999.md/ru/101937458?location=subcategory&index=4466&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Центр,  Кодру,  Кишинёв мун.",Квартира с ливингом,2,7,79 м²,Белый вариант,Новострой,,3-х комнатная квартира,110 600 €,"Кишинёв мун., Кодру, Центр, ул. Кобзарилор, 100",,Продам,,101937458,4,Агентство,1,
,,https://999.md/ru/101972633?location=subcategory&index=4467&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,10,82 м²,Белый вариант,Новострой,,2-х комнатная квартира,129 500 €,"Кишинёв мун., Кишинёв, Чокана, ул. Вадул луй Водэ, 30",,Продам,,101972633,2,Агентство,1,
Astercon,Ячеистый Бетон,https://999.md/ru/102831391?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzIxNjYsIkMiOnsiciI6MSwiYiI6MTIwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MzEzOTEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTRUMjA6MjI6NDYuODE0OTQ2MjA5WiJ9fQ.hKZRLf8B_2AKy037ZwNNraexjgPXYCsXt6u-GrKllb8&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4468&cardCategoryId=270&cardSubcategoryId=1404,Гараж,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира без ливинга,1,6,41 м²,Белый вариант,Новострой,13 м²,1-комнатная квартира,58 986 €,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",286 см,Продам,,102831391,1,Застройщик,Нет,
Horus,,https://999.md/ru/102105005?location=subcategory&index=4469&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,18,81 м²,Белый вариант,Новострой,,2-х комнатная квартира,120 900 €,"Кишинёв мун., Кишинёв, Рышкановка, ул. Тудор Владимиреску, 1",,Продам,,102105005,17,Агентство,1,
Estate Invest Company,,https://999.md/ru/101274613?location=subcategory&index=4470&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,12,51 м²,Белый вариант,Новострой,,1-комнатная квартира,55 080 €,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 134",,Продам,,101274613,4,Застройщик,,
Estate Invest Company,,https://999.md/ru/101256395?location=subcategory&index=4471&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",,,9,83 м²,Белый вариант,Новострой,,3-х комнатная квартира,104 125 €,"Кишинёв мун., Кишинёв, Старая Почта, str. Doina, 158",,Продам,,101256395,4,Застройщик,,
,,https://999.md/ru/102179231?location=subcategory&index=4472&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.",,,13,93 м²,,Новострой,,3-х комнатная квартира,240 000 €,"Кишинёв мун., Кишинёв, Скулянка, Calea Ieşilor, 6",,Продам,,102179231,13,Агентство,,
,Kотельцовый,https://999.md/ru/58091151?location=subcategory&index=4473&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Вадул-луй-Водэ,  Кишинёв мун.",,,2,51 м²,Нуждается в ремонте,Вторичный,,2-х комнатная квартира,53 000 €,"Кишинёв мун., Вадул-луй-Водэ, Центр, str. Ştefan cel Mare și Sfînt, 27",,Продам,,58091151,2,Агентство,1,Ст (Сталинка)
,,https://999.md/ru/104541872?location=subcategory&index=4474&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,6,70 м²,Eвроремонт,Новострой,,2-х комнатная квартира,213 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, *",,Продам,,104541872,2,Агентство,1,
,,https://999.md/ru/104501530?location=subcategory&index=4475&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Бельцы,  Бельцы мун.",,,1,75 м²,,Вторичный,,3-х комнатная квартира,60 000 €,"Бельцы мун., Бельцы, Центр, str. Mihail Sadoveanu, 44",,Продам,,104501530,1,Агентство,,
,,https://999.md/ru/104117137?location=subcategory&index=4476&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дондюшаны,  Дондюшаны",,,5,47 м²,,Вторичный,,2-х комнатная квартира,22 900 €,"Дондюшаны, Дондюшаны, Центр, str. 31 August 1989, 21",,Продам,,104117137,5,Агентство,,
,,https://999.md/ru/104117005?location=subcategory&index=4477&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Бельцы,  Бельцы мун.",,,5,44 м²,,Вторичный,,2-х комнатная квартира,63 000 €,"Бельцы мун., Бельцы, Центр, str. Mihail Sadoveanu, 2",,Продам,,104117005,2,Агентство,1,
,,https://999.md/ru/103694108?location=subcategory&index=4478&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  БАМ,  Бельцы,  Бельцы мун.",,,5,51 м²,Индивидуальный дизайн,Вторичный,,2-х комнатная квартира,44 900 €,"Бельцы мун., Бельцы, БАМ, str. Bulgară, 144",,Продам,,103694108,1,Агентство,,
,,https://999.md/ru/103641528?location=subcategory&index=4479&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  6 квартал,  Бельцы,  Бельцы мун.",,,5,43 м²,Индивидуальный дизайн,Вторичный,,2-х комнатная квартира,37 500 €,"Бельцы мун., Бельцы, 6 квартал, str. Anton Cehov, 23",,Продам,,103641528,5,Агентство,,
,,https://999.md/ru/103308969?location=subcategory&index=4480&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Бельцы,  Бельцы мун.",,,1,31 м²,,Вторичный,,1-комнатная квартира,44 000 €,"Бельцы мун., Бельцы, Центр, str. Alexandr Pușkin, 9",,Продам,,103308969,1,Агентство,,
,Kомбинированный,https://999.md/ru/104462743?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzIxNjYsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ0NjI3NDMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiM2FmOTU4ZjYtYWM2Yy00OGU0LTgwMzEtZDQ3MDM2ZDE2NTFkIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDIwOjIyOjQ2LjgxNTAxOTE3N1oifX0.lHKAAatJzCt0sTrhGqItTsicqLtTAbHWfGEwC-UKg70&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4481&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,8,70 м²,Eвроремонт,Новострой,,2-х комнатная квартира,149 000 €,"Кишинёв мун., Кишинёв, Телецентр, str. Sprîncenoaia, 5/E",280 см,Продам,70 м²,104462743,2,Частное лицо,Нет,
,,https://999.md/ru/102793950?location=subcategory&index=4482&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Бельцы,  Бельцы мун.",,,1,65 м²,Индивидуальный дизайн,Вторичный,,2-х комнатная квартира,62 500 €,"Бельцы мун., Бельцы, Центр, str. Ștefan cel Mare și Sfînt, 74/2",,Продам,,102793950,1,,,
,,https://999.md/ru/103416785?location=subcategory&index=4483&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",,1,14,70 м²,Белый вариант,Новострой,,2-х комнатная квартира,88 163 €,"Кишинёв мун., Дурлешты, Окраина, str. Regina Elisabeta, 3",,Продам,,103416785,7,Агентство,1,
,,https://999.md/ru/103409993?location=subcategory&index=4484&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,1,9,41 м²,Белый вариант,Новострой,,1-комнатная квартира,58 291 €,"Кишинёв мун., Кишинёв, Телецентр,  Șos. Hâncești, -",,Продам,,103409993,3,Агентство,1,
,,https://999.md/ru/101931821?location=subcategory&index=4485&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  8 квартал,  Бельцы,  Бельцы мун.",,,1,50 м²,Индивидуальный дизайн,Вторичный,,2-х комнатная квартира,29 900 €,"Бельцы мун., Бельцы, 8 квартал, str-la Vissarion Belinschi, 25",,Продам,,101931821,1,Агентство,,
,,https://999.md/ru/101359701?location=subcategory&index=4486&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Бируинца,  Сынжерей",,,5,70 м²,,Вторичный,,3-х комнатная квартира,18 000 €,"Сынжерей, Бируинца, Центр, str. Constantin Stamati, 11",,Продам,,101359701,5,Агентство,,
,,https://999.md/ru/103658295?location=subcategory&index=4487&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,1,8,73 м²,Eвроремонт,Новострой,,2-х комнатная квартира,152 000 €,"Кишинёв мун., Дурлешты, Центр, str. Regina Elisabeta, =",,Продам,,103658295,3,Агентство,1,
,,https://999.md/ru/100546593?location=subcategory&index=4488&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Кожушна,  Страшены",,1,5,45 м²,Белый вариант,Новострой,,1-комнатная квартира,45 000 €,Расположение,,Продам,,100546593,2,Агентство,1,
Premium-Cons Grup,Kомбинированный,https://999.md/ru/104297911?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzIxNjYsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQyOTc5MTEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMzI2N2RiMDctY2Y4OS00NjI1LTgxOTUtZTJmMTM4ZDYwMmU1IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDIwOjIyOjQ2LjgxNTA2NjQ2OVoifX0.mUSXWnxBlCU1nrUNffr7aHJWECQx8OF68yenk1QPVpM&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4489&cardCategoryId=270&cardSubcategoryId=1404,Гараж,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,6,68 м²,,Новострой,27 м²,2-х комнатная квартира,102 554 €,"Кишинёв мун., Кишинёв, Буюканы, str. Durlești, 56",2800 см,Продам,40 м²,104297911,1,Застройщик,1,
Lagmar Impex,Бетон,https://999.md/ru/86987344?location=subcategory&index=4490&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,1,9,41 м²,Белый вариант,Новострой,,1-комнатная квартира,56 990 €,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 142/1",,Продам,41 м²,86987344,3,Застройщик,1,
,,https://999.md/ru/104185937?location=subcategory&index=4491&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Сынжера,  Кишинёв мун.",Квартира с ливингом,,9,79 м²,Eвроремонт,Новострой,,3-х комнатная квартира,115 000 €,"Кишинёв мун., Сынжера, Центр, str. 31 August 1989, 36",,Продам,,104185937,3,Частное лицо,,
,,https://999.md/ru/104456177?location=subcategory&index=4492&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,11,91 м²,Eвроремонт,Новострой,,3-х комнатная квартира,229 000 €,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 41/A.",,Продам,,104456177,1,Агентство,,
,,https://999.md/ru/104447169?location=subcategory&index=4493&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,12,38 м²,Eвроремонт,Новострой,,1-комнатная квартира,89 500 €,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 61/4.",,Продам,,104447169,9,Агентство,,
,,https://999.md/ru/104400869?location=subcategory&index=4494&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,17,38 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,79 900 €,"Кишинёв мун., Кишинёв, Буюканы, str. Nicolai Costin, 61/3.",,Продам,,104400869,15,Агентство,,
,,https://999.md/ru/104190664?location=subcategory&index=4495&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,1,9,55 м²,Eвроремонт,Новострой,,2-х комнатная квартира,109 900 €,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Testemitanu, 61.",,Продам,,104190664,1,Агентство,,
Solomon Construct Imobil,,https://999.md/ru/104187811?location=subcategory&index=4496&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,9,69 м²,Eвроремонт,Новострой,,2-х комнатная квартира,155 000 €,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 98.",,Продам,,104187811,4,Агентство,,
,,https://999.md/ru/104186917?location=subcategory&index=4497&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,6,50 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,98 500 €,"Кишинёв мун., Кишинёв, Буюканы, str. Alexandru Marinescu, 19/1.",,Продам,,104186917,2,Агентство,1,
,,https://999.md/ru/104142057?location=subcategory&index=4498&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,10,43 м²,Eвроремонт,Новострой,,1-комнатная квартира,109 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Burebista, 25.",,Продам,,104142057,9,Агентство,,
,,https://999.md/ru/104134850?location=subcategory&index=4499&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,1,7,56 м²,Eвроремонт,Новострой,,2-х комнатная квартира,119 000 €,"Кишинёв мун., Дурлешты, Центр, str. Durleşti, 20.",,Продам,,104134850,1,Агентство,,
,,https://999.md/ru/104026618?location=subcategory&index=4500&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,7,43 м²,Индивидуальный дизайн,Новострой,,1-комнатная квартира,115 900 €,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spatarul, 63.",,Продам,,104026618,2,Агентство,1,
,,https://999.md/ru/104017004?location=subcategory&index=4501&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,9,47 м²,Eвроремонт,Новострой,,1-комнатная квартира,126 500 €,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 13.",,Продам,,104017004,4,Агентство,,
,,https://999.md/ru/103871654?location=subcategory&index=4502&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира без ливинга,1,10,69 м²,Eвроремонт,Новострой,,2-х комнатная квартира,119 900 €,"Кишинёв мун., Кишинёв, Буюканы, пр-т Алба-Юлия, 89/1.",,Продам,,103871654,5,Агентство,2,
,,https://999.md/ru/103732552?location=subcategory&index=4503&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,15,70 м²,Eвроремонт,Новострой,,2-х комнатная квартира,199 900 €,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28.",,Продам,,103732552,11,Агентство,1,
,,https://999.md/ru/103690855?location=subcategory&index=4504&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Квартира без ливинга,1,10,68 м²,Eвроремонт,Новострой,,2-х комнатная квартира,175 000 €,"Кишинёв мун., Кишинёв, Центр, ул. Лев Толстой, 24/1.",,Продам,,103690855,3,Агентство,1,
,,https://999.md/ru/103677619?location=subcategory&index=4505&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,8,43 м²,Eвроремонт,Новострой,,1-комнатная квартира,115 900 €,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Milescu Spatarul, 63.",,Продам,,103677619,2,Агентство,,
