id,Количество этажей,Жилая площадь,Количество комнат,Адрес,Застройщик,Ливинг,link,Состояние квартиры,Балкон / лоджия,Автор объявления,Тип,Санузел,price,Планировка,title,Тип здания,Парковочное место,Высота потолков,Жилой фонд,Общая площадь,Этаж,Площадь кухни
104020829,2,40 м²,Комната,"Кишинёв мун., Гратиешты, Окраина, str. Sfînta Treime, 16",,Квартира с ливингом,https://999.md/ru/104020829?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTU2MzQsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMjA4MjkiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiN2IyZTJiYWUtMmQ2Ny00ZTQzLTkwMzItZDc3MTY0YzZiMmFmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxOTowNzoxNC42MjEwOTU2NDNaIn19.DFpNOPi2kn74ZibCVVe1pbRfzNmDdIg5Fpo2QaRMapY&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=7,Eвроремонт,Нет,Застройщик,Сдаю помесячно,1,320 €,Индивидуальная,"Комната,  Окраина,  Гратиешты,  Кишинёв мун.",,Oткрытое,,Вторичный,40 м²,1,
104112391,9,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 24",,,https://999.md/ru/104112391?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTU2MzQsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTIzOTEiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiZGQ2NzBiNWEtYWZjNC00ZTVjLWI4NDktYTk0N2U0MTk0ODlmIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE5OjA3OjE0LjYyMTExODExN1oifX0.YSOkvRv8-HS6HFpV-QmJOUHDPSOuTPWy0_8e4lsMKe0&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=8,,,Частное лицо,Сдаю помесячно,,450 €,143,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,,,Вторичный,56 м²,7,
37768476,10,30 м²,1-комнатная квартира,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",,,https://999.md/ru/37768476?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTU2MzQsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIzNzc2ODQ3NiIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6IiIsImwiOiJjYjE3ZDNmMi00NGJhLTQ0YTUtYjk5NS03NmViYTc0Y2IzMTYiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE5OjA3OjE0LjYyMTIyNzY3M1oifX0.NsdXdXN8Wx9yLH5uBIP1X5a6VXqaR8ZF_G4yJm57tCI&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=9,Eвроремонт,,Застройщик,Сдаю посуточно,,25 €,Индивидуальная,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Mонолитный,Oткрытое,3 см,Новострой,45 м²,7,15 м²
103522826,3,,2-х комнатная квартира,"Резина, Резина, Центр, str. Păcii, 53",,,https://999.md/ru/103522826?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTU2MzQsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM1MjI4MjYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNTFlNTNmZWQtMzI5MS00ODgzLTliN2YtMDAwMGU2NGNlZWJhIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJ0IjoiMjAyNi0wNC0yMFQxOTowNzoxNC42MjEyNTM0OTRaIn19.NNkAuqVsQDh4T-ge52YAzzSd_F0_hqIZi58nLU19Hj4&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=10,Косметический pемонт,1,Частное лицо,Продам,,22 000 €,,"2-х комнатная квартира,  Центр,  Резина,  Резина",Kотельцовый,,,Вторичный,42 м²,1,
104002597,9,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 26/1",,Квартира без ливинга,https://999.md/ru/104002597?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTU2MzQsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwMDI1OTciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiYzIwZmE1MzgtNWI5NS00ZmE4LTgxNTYtZmJkMzc4YWZlYTIyIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE5OjA3OjE0LjYyMTI5ODU0NVoifX0.SkSCFPcnrdfjmAAxHK8EW6uIpLue3KYiDuQvxkppEMY&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=11,Eвроремонт,,Частное лицо,Сдаю помесячно,1,400 €,143,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Панельный,Oткрытое,,Вторичный,47 м²,7,
104115567,7,,2-х комнатная квартира,Расположение,,,https://999.md/ru/104115567?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTU2MzQsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQxMTU1NjciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiMzgxYmU1YmQtNTg2YS00YzVjLWI5MjctNTNjOTI4NDBiYjE1IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxOTowNzoxNC42MjEzMjEyMTFaIn19.ZzISFgF-KE9uaAmdIwlCYOMgGko5OWoSqfEyflk7bxw&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=12,,,Частное лицо,Продам,,75 000 €,,"2-х комнатная квартира,  Центр,  Криуляны,  Криуляны",,,,Новострой,75 м²,2,
103219606,15,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemitanu, 3",Eldorado Terra,Квартира с ливингом,https://999.md/ru/103219606?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTU2MzQsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDMyMTk2MDYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiMjJiMGMxNWQtM2E5Ni00YWI4LTgwMTItMTU5YzRmYjk3MDU2IiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA0LTIwVDE5OjA3OjE0LjYyMDgxMzcxMVoifX0.6tB2-bHBAltNCqLqNwRXQPRtqQOfp4P7kGuatsrNXQg&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=1,Eвроремонт,,Частное лицо,Продам,,115 000 €,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",Бетон,,,Новострой,41 м²,5,
103647296,11,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Центр, str. Ismail, 88",,,https://999.md/ru/103647296?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTU2MzQsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2NDcyOTYiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcm8iLCJsIjoiZWQwMzE0OTctMTA4Ny00ZWE2LTk1ZjYtM2U4ZGRiZTQyYWQwIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNC0yMFQxOTowNzoxNC42MjA4NTYyMDVaIn19.VxLXz7TdaNtvx2zlL39YzjQwrG2w7G1p6MlY6ns6sC0&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=2,,,Застройщик,Сдаю посуточно,,600 MDL,,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,,Новострой,35 м²,4,
89794903,6,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Рышкановка, str. Spartacus, 23/1",,,https://999.md/ru/89794903?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTU2MzQsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiI4OTc5NDkwMyIsImkiOiI4OS4xNDkuOTMuMTM5IiwicyI6ImRlc2t0b3AiLCJwIjoiYWRzX2xpc3RfaGVhZGVyIiwieCI6IiIsImwiOiIzNDE5MjFkNi1kMmI5LTQzOTgtOTY0Zi1hODE0YzYwYmI3ZDkiLCJlIjoiODkuMTQ5LjkzLjEzOSIsInQiOiIyMDI2LTA0LTIwVDE5OjA3OjE0LjYyMDg4Mjk5MVoifX0.wNqILO8Ncsgi2-7CgJjaa99Sh6i-leZYoy22zHPWKIc&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=3,Eвроремонт,,Частное лицо,Сдаю помесячно,,850 €,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Kирпичный,Oткрытое,,Новострой,65 м²,3,
101794768,10,,2-х комнатная квартира,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24a",Solomon Construct Imobil,Квартира с ливингом,https://999.md/ru/101794768?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTU2MzQsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE3OTQ3NjgiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImNkMjVlNDlkLTBiNDgtNDEzZi05YWIwLWFjZTRhY2Q1ZmQ3OSIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDQtMjBUMTk6MDc6MTQuNjIwOTI4NDM3WiJ9fQ.cWYM6ZV9gHM_sLWTnygORa1msi13PyXIm7gR0y-2HRY&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=4,Незавершенное cтроительство,1,Застройщик,Продам,2,77 030 €,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,,290 см,Новострой,72 м²,1,
101139740,12,,2-х комнатная квартира,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latina, 12/12",Eldorado Terra,Квартира с ливингом,https://999.md/ru/101139740?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTU2MzQsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDExMzk3NDAiLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiJwcmVtaXVtIiwibCI6ImFlMjAxMjEyLTFiNjYtNGE1NS1hZjUwLWI1YTQ2YzFhZjRmMCIsImUiOiI4OS4xNDkuOTMuMTM5IiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDQtMjBUMTk6MDc6MTQuNjIxMDMxMzRaIn19.Frd1UGwcgakPwuaY-0MKphCClESsMe7G-ODMrxDoCvU&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=5,Eвроремонт,1,Агентство,Продам,1,167 500 €,Индивидуальная,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,Oткрытое,,Новострой,80 м²,7,
104067527,12,,1-комнатная квартира,"Кишинёв мун., Кишинёв, Ботаника, Cetatea Albă nr 11/G, Noua",Sky House,,https://999.md/ru/104067527?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzY3MTU2MzQsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQwNjc1MjciLCJpIjoiODkuMTQ5LjkzLjEzOSIsInMiOiJkZXNrdG9wIiwicCI6ImFkc19saXN0X2hlYWRlciIsIngiOiIiLCJsIjoiNTRkNjVjMmQtOTY0NS00M2M0LTliNzUtZmEyNzI2ZmIyNjFiIiwiZSI6Ijg5LjE0OS45My4xMzkiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA0LTIwVDE5OjA3OjE0LjYyMTA1NDkzOVoifX0.sjvwtfr6R-ihcjxTmwBQN3NVTqqO9mK1-Q4ywETGBfw&placement=ADS_LIST_HEADER_REDESIGN&adType=booster&location=subcategory&index=6,Белый вариант,1,Частное лицо,Продам,1,50 000 €,Индивидуальная,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Ячеистый Бетон,Oткрытое,220 см,Новострой,39 м²,5,39 м²
