Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Количество комнат,Парковочное место,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
1,,2,,,Агентство,104391977,https://999.md/ru/104391977?location=subcategory&index=869&cardCategoryId=270&cardSubcategoryId=1404,,9,10,91 м²,4-x комнатная квартира,,Вторичный,,,,126 000 €,,Продам,"4-x комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Valea Crucii, 22"
,Незавершенное cтроительство,2,,290 см,Застройщик,103017782,https://999.md/ru/103017782?location=subcategory&index=870&cardCategoryId=270&cardSubcategoryId=1404,,9,10,76 м²,3-х комнатная квартира,,Новострой,Solomon Construct Imobil,20 м²,,76 326 €,,Продам,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24"
,Белый вариант,2,,,Застройщик,88894927,https://999.md/ru/88894927?location=subcategory&index=871&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,6,7,64 м²,2-х комнатная квартира,,Новострой,,,,118 400 €,,Продам,"2-х комнатная квартира,  Окраина,  Кодру,  Кишинёв мун.",Расположение
1,Eвроремонт,1,,,Частное лицо,104592578,https://999.md/ru/104592578?location=subcategory&index=872&cardCategoryId=270&cardSubcategoryId=1404,Бетон,1,5,65 м²,2-х комнатная квартира,Под навесом,Вторичный,,,,87 000 €,,Продам,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Gheorghe Madan, 87/3"
1,,,135,,Частное лицо,104592739,https://999.md/ru/104592739?location=subcategory&index=873&cardCategoryId=270&cardSubcategoryId=1404,Бетон,2,9,55 м²,2-х комнатная квартира,,Вторичный,,,50 м²,95 000 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, șos. Balcani, 8/1"
,Незавершенное cтроительство,2,,,Застройщик,102954162,https://999.md/ru/102954162?location=subcategory&index=874&cardCategoryId=270&cardSubcategoryId=1404,,9,9,79 м²,2-х комнатная квартира,,Новострой,,,,87 010 €,,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24/a"
2,Белый вариант,2,,,Застройщик,102625611,https://999.md/ru/102625611?location=subcategory&index=875&cardCategoryId=270&cardSubcategoryId=1404,,13,13,126 м²,2-х комнатная квартира,Подземная,Новострой,Ecovzor,,,176 400 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, ул. Язулуй, 38"
2,Eвроремонт,1,Индивидуальная,,Агентство,102304276,https://999.md/ru/102304276?location=subcategory&index=876&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,9,11,62 м²,2-х комнатная квартира,Oткрытое,Новострой,Eldorado Terra,,,159 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, ул. Николае Тестемицану, 3/3"
1,Индивидуальный дизайн,2,143,250 см,Частное лицо,104578105,https://999.md/ru/104578105?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjU3MzUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1NzgxMDUiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYTc3MDBiNzctNjIyNi00Mzg1LTg1NWQtYjFmOTVmY2U2ODE0IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDE4OjM1OjM1LjQ5MjQwODI1WiJ9fQ.lFVaCiZ-XP6bDP9uVZOG6YoXh5nDZB1oijvLyX6QiMs&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=877&cardCategoryId=270&cardSubcategoryId=1404,Панельный,9,9,47 м²,2-х комнатная квартира,Oткрытое,Вторичный,,9 м²,,82 000 €,Квартира без ливинга,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, пр-т Дачия, 1"
,,,,,Застройщик,104590779,https://999.md/ru/104590779?location=subcategory&index=878&cardCategoryId=270&cardSubcategoryId=1404,,1,10,75 м²,2-х комнатная квартира,,Новострой,Solomon Construct Imobil,,,77 771 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, ул. Николае Димо, 24"
1,Белый вариант,1,Индивидуальная,270 см,Застройщик,89342407,https://999.md/ru/89342407?location=subcategory&index=879&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,4,18,41 м²,1-комнатная квартира,Подземная,Новострой,Sky House,12 м²,24 м²,62 700 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Cetatea Albă, 11"
1,Незавершенное cтроительство,1,,,Застройщик,103017371,https://999.md/ru/103017371?location=subcategory&index=880&cardCategoryId=270&cardSubcategoryId=1404,,1,10,72 м²,2-х комнатная квартира,,Новострой,Solomon Construct Imobil,,,74 744 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24a"
1,Eвроремонт,1,,,Застройщик,104590906,https://999.md/ru/104590906?location=subcategory&index=881&cardCategoryId=270&cardSubcategoryId=1404,,2,13,75 м²,2-х комнатная квартира,,Новострой,,,,236 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Calea Ieșilor, 6"
,Незавершенное cтроительство,2,,290 см,Застройщик,103017683,https://999.md/ru/103017683?location=subcategory&index=882&cardCategoryId=270&cardSubcategoryId=1404,,9,10,73 м²,3-х комнатная квартира,,Новострой,Solomon Construct Imobil,17 м²,,73 790 €,,Продам,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24"
1,Белый вариант,2,,,Частное лицо,104061705,https://999.md/ru/104061705?location=subcategory&index=883&cardCategoryId=270&cardSubcategoryId=1404,,3,11,98 м²,3-х комнатная квартира,Подземная,Новострой,Dansicons,,,185 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Nicolae Costin, 52"
1,Eвроремонт,1,Ст (Сталинка),,Агентство,101654570,https://999.md/ru/101654570?location=subcategory&index=884&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,3,5,75 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,335 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, пр-т Штефан чел Маре ши Сфынт, 132"
1,Сдан в эксплуатацию,2,,,Частное лицо,104286288,https://999.md/ru/104286288?location=subcategory&index=885&cardCategoryId=270&cardSubcategoryId=1404,,7,16,77 м²,2-х комнатная квартира,,Новострой,Sky House,,,185 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Grădina Botanică, 18/1"
1,Белый вариант,2,,,Агентство,104589204,https://999.md/ru/104589204?location=subcategory&index=886&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,3,10,90 м²,3-х комнатная квартира,,Новострой,Exfactor-grup,,,139 900 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Расположение
1,Сдан в эксплуатацию,2,Индивидуальная,,Частное лицо,104345751,https://999.md/ru/104345751?location=subcategory&index=887&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,2,19,70 м²,2-х комнатная квартира,,Новострой,Exfactor-grup,,,168 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 15/1"
,Белый вариант,1,,,Агентство,103344584,https://999.md/ru/103344584?location=subcategory&index=888&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,3,8,59 м²,2-х комнатная квартира,,Новострой,,,,112 100 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Окраина,  Кодру,  Кишинёв мун.","Кишинёв мун., Кодру, Окраина, str. Soarelui, 87"
1,Белый вариант,1,,,Частное лицо,104591782,https://999.md/ru/104591782?location=subcategory&index=889&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,7,20,38 м²,1-комнатная квартира,,Новострой,Braus Imobiliare,,,48 640 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 59/A"
,Сдан в эксплуатацию,1,,,Агентство,104483782,https://999.md/ru/104483782?location=subcategory&index=890&cardCategoryId=270&cardSubcategoryId=1404,,4,6,64 м²,2-х комнатная квартира,Oткрытое,Новострой,Poliprim Grup,,,104 999 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Яловены,  Яловены","Яловены, Яловены, Центр, str. Moldova, 2"
,Eвроремонт,2,,,Частное лицо,101463194,https://999.md/ru/101463194?location=subcategory&index=891&cardCategoryId=270&cardSubcategoryId=1404,,1,7,74 м²,3-х комнатная квартира,,Новострой,,,,155 000 €,,Продам,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, Moara Rosie, 19/B"
,Eвроремонт,1,Индивидуальная,,Застройщик,104609434,https://999.md/ru/104609434?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjU3MzUsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ2MDk0MzQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiMmQ2NTZlZjYtMDNlZS00ZmJlLTg1ODgtNWEwYjRlMzVhMmRiIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDE4OjM1OjM1LjQ5MjQ4MTEzNVoifX0.AB7G7i6UzJR0cqiMX9XqbtuzNcic2O7WzglSDHxpATI&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=892&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,8,10,60 м²,2-х комнатная квартира,Oткрытое,Новострой,Inamstro,,60 м²,157 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 6"
,Без ремонта,2,,,Застройщик,104090179,https://999.md/ru/104090179?location=subcategory&index=893&cardCategoryId=270&cardSubcategoryId=1404,,9,10,91 м²,4-x комнатная квартира,,Вторичный,,,,126 000 €,,Продам,"4-x комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Valea Crucii, 22"
1,Eвроремонт,1,,,Агентство,104608905,https://999.md/ru/104608905?location=subcategory&index=894&cardCategoryId=270&cardSubcategoryId=1404,,4,4,33 м²,1-комнатная квартира,,Вторичный,,,,71 900 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Gheorghe Asachi, 48/2"
1,Eвроремонт,1,Индивидуальная,,Частное лицо,86970324,https://999.md/ru/86970324?location=subcategory&index=895&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,4,5,55 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,99 000 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 20"
1,Eвроремонт,1,Индивидуальная,2800 см,Частное лицо,103928056,https://999.md/ru/103928056?location=subcategory&index=896&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,6,8,77 м²,2-х комнатная квартира,Гараж,Новострой,,27 м²,34 м²,175 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Socoleni, 2A"
2,Eвроремонт,1,,,Частное лицо,104594943,https://999.md/ru/104594943?location=subcategory&index=897&cardCategoryId=270&cardSubcategoryId=1404,,5,10,48 м²,3-х комнатная квартира,,Новострой,,,,106 900 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Sarmizegetusa, 53E"
1,Eвроремонт,1,,,Агентство,104581666,https://999.md/ru/104581666?location=subcategory&index=898&cardCategoryId=270&cardSubcategoryId=1404,,3,15,53 м²,1-комнатная квартира,Oткрытое,Новострой,,,,100 000 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Albisoara, 80/7"
1,Eвроремонт,1,,,Агентство,103833922,https://999.md/ru/103833922?location=subcategory&index=899&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,3,9,59 м²,3-х комнатная квартира,,Новострой,Sky House,,,110 500 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Băcioii Noi, 14/5"
1,Eвроремонт,,,,Частное лицо,104596002,https://999.md/ru/104596002?location=subcategory&index=900&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,5,8,66 м²,2-х комнатная квартира,,Новострой,Inamstro,,,209 000 €,,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Avram Iancu, 32"
,Eвроремонт,1,Индивидуальная,,Застройщик,104609434,https://999.md/ru/104609434?location=subcategory&index=901&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,8,10,60 м²,2-х комнатная квартира,Oткрытое,Новострой,Inamstro,,60 м²,157 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 6"
Нет,Eвроремонт,1,,280 см,Частное лицо,104462743,https://999.md/ru/104462743?location=subcategory&index=902&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,2,8,70 м²,2-х комнатная квартира,Oткрытое,Новострой,,,70 м²,149 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Sprîncenoaia, 5/E"
1,Eвроремонт,1,,,Агентство,104607531,https://999.md/ru/104607531?location=subcategory&index=903&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,8,10,60 м²,2-х комнатная квартира,,Новострой,Inamstro,,,157 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 6"
,Индивидуальный дизайн,2,,,Частное лицо,104584697,https://999.md/ru/104584697?location=subcategory&index=904&cardCategoryId=270&cardSubcategoryId=1404,,3,9,114 м²,3-х комнатная квартира,,Новострой,,,114 м²,229 900 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Окраина, str-la Codrilor, 22/1"
1,,1,,,Частное лицо,104595929,https://999.md/ru/104595929?location=subcategory&index=905&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,2,5,80 м²,4-x комнатная квартира,Oткрытое,Вторичный,,,,65 000 €,Квартира с ливингом,Продам,"4-x комнатная квартира,  Пэмынтены,  Бельцы,  Бельцы мун.","Бельцы мун., Бельцы, Пэмынтены, str. Boris Glavan, 6"
1,Eвроремонт,2,,,Частное лицо,103663571,https://999.md/ru/103663571?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjU3MzUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM2NjM1NzEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiNGE1MmUxY2MtMGUzZS00YmExLTgwZjctNTVkZGNlZWFiMzk5IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQxODozNTozNS40OTI1ODMwNVoifX0.2IdO1YGpfquyv2k06sRuPXJVkp8zyk9Dw8Y--eRxAPI&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=906&cardCategoryId=270&cardSubcategoryId=1404,,7,10,75 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,67 м²,153 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, bd. Stefan cel Mare si Sfint, 6"
,,,,,Частное лицо,104608903,https://999.md/ru/104608903?location=subcategory&index=907&cardCategoryId=270&cardSubcategoryId=1404,,11,13,73 м²,2-х комнатная квартира,,Новострой,,,,134 900 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28a"
,Eвроремонт,1,,,Агентство,104606544,https://999.md/ru/104606544?location=subcategory&index=908&cardCategoryId=270&cardSubcategoryId=1404,,7,13,40 м²,1-комнатная квартира,,Новострой,,,,95 000 €,Квартира без ливинга,Продам,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 24/6"
,,,,,Агентство,104594608,https://999.md/ru/104594608?location=subcategory&index=909&cardCategoryId=270&cardSubcategoryId=1404,,9,11,62 м²,2-х комнатная квартира,,Новострой,Eldorado Terra,,,159 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3/3"
,Белый вариант,1,,,Частное лицо,104068758,https://999.md/ru/104068758?location=subcategory&index=910&cardCategoryId=270&cardSubcategoryId=1404,,11,16,52 м²,2-х комнатная квартира,,Новострой,Inamstro,,,85 000 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Grădina Botanică, 18/1"
,Незавершенное cтроительство,,,,Застройщик,101016651,https://999.md/ru/101016651?location=subcategory&index=911&cardCategoryId=270&cardSubcategoryId=1404,,9,10,87 м²,3-х комнатная квартира,,Новострой,Boiar House,,,86 800 €,,Продам,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24/B"
1,Незавершенное cтроительство,,,290 см,Застройщик,101794926,https://999.md/ru/101794926?location=subcategory&index=912&cardCategoryId=270&cardSubcategoryId=1404,,4,9,110 м²,3-х комнатная квартира,,Новострой,Solomon Construct Imobil,27 м²,,114 732 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24a"
1,Eвроремонт,2,135,,Агентство,104233235,https://999.md/ru/104233235?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjU3MzUsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQyMzMyMzUiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiOWRhNWY4NGYtOWIwNi00YWY1LTkzZWItMTViZWEyYjAzNGIyIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQxODozNTozNS40OTI2MzE4ODNaIn19.iN4Jw5evdWvdCgs8RRnXp78J5XtpB5ZfbZYdm2MOxho&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=913&cardCategoryId=270&cardSubcategoryId=1404,Панельный,2,9,52 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,118 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 15/1"
Нет,Eвроремонт,1,Индивидуальная,220 см,Частное лицо,103806598,https://999.md/ru/103806598?location=subcategory&index=914&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,1,1,83 м²,4-x комнатная квартира,Гараж,Вторичный,A-casa,9 м²,54 м²,178 000 €,Квартира с ливингом,Продам,"4-x комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Alexandru Botezatu, 4"
2,Незавершенное cтроительство,2,,,Застройщик,89832857,https://999.md/ru/89832857?location=subcategory&index=915&cardCategoryId=270&cardSubcategoryId=1404,,9,10,100 м²,3-х комнатная квартира,,Новострой,Boiar House,,,100 300 €,,Продам,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24/B"
