Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Количество комнат,Парковочное место,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
2,Белый вариант,2,,,Застройщик,101760490,https://999.md/ru/101760490?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjgxNTMsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDE3NjA0OTAiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiY2I3MmExN2UtY2I0Mi00NTEzLWFhYTQtODQ2YjQwNmQ4ZTRlIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQxOToxNTo1My4wODM5NjYwNTlaIn19.1Ib-9mW6kB5om2FvUzzKGD0DgkWPOexyVnqQWM1IjXc&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2351&cardCategoryId=270&cardSubcategoryId=1404,,3,12,105 м²,3-х комнатная квартира,,Новострой,Exfactor-grup,,,210 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28"
,Нуждается в ремонте,1,,,Агентство,104614055,https://999.md/ru/104614055?location=subcategory&index=2352&cardCategoryId=270&cardSubcategoryId=1404,,3,5,49 м²,2-х комнатная квартира,,Вторичный,,,,82 000 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, Miron Costin , ."
1,Косметический pемонт,2,Мс (Молд. Серия),,Частное лицо,104070390,https://999.md/ru/104070390?location=subcategory&index=2353&cardCategoryId=270&cardSubcategoryId=1404,Блочный,1,9,51 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,83 400 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Расположение
4 и более,Белый вариант,2,,,Застройщик,100887035,https://999.md/ru/100887035?location=subcategory&index=2354&cardCategoryId=270&cardSubcategoryId=1404,Бетон,Пентхаус,8,73 м²,2-х комнатная квартира,Подземная,Новострой,,,,66 430 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Комрат,  Комрат","Комрат, Комрат, Центр, str. Fedico, 29"
1,Eвроремонт,1,,,Агентство,104614025,https://999.md/ru/104614025?location=subcategory&index=2355&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,4,12,68 м²,2-х комнатная квартира,,Новострой,Dansicons,68 м²,,135 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, 3"
Нет,Eвроремонт,1,,,Агентство,100432121,https://999.md/ru/100432121?location=subcategory&index=2356&cardCategoryId=270&cardSubcategoryId=1404,,2,8,149 м²,2-х комнатная квартира,Oткрытое,Новострой,,,,490 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, ул. Александру чел Бун, 49/2"
1,Белый вариант,1,,,Агентство,86021700,https://999.md/ru/86021700?location=subcategory&index=2357&cardCategoryId=270&cardSubcategoryId=1404,,1,7,62 м²,2-х комнатная квартира,,Новострой,,,,55 176 €,,Продам,"2-х комнатная квартира,  Центр,  Криуляны,  Криуляны","Криуляны, Криуляны, Центр, bd. Biruinței, 0"
,Белый вариант,,,,Застройщик,88069577,https://999.md/ru/88069577?location=subcategory&index=2358&cardCategoryId=270&cardSubcategoryId=1404,,5,9,66 м²,2-х комнатная квартира,Подземная,Новострой,Estate Invest Company,,,98 124 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Bucovinei, 5/63"
1,Eвроремонт,1,,,Агентство,102561723,https://999.md/ru/102561723?location=subcategory&index=2359&cardCategoryId=270&cardSubcategoryId=1404,,10,11,50 м²,2-х комнатная квартира,,Вторичный,,,,80 000 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Miron Costin, 0"
2,Eвроремонт,1,,,Агентство,104524586,https://999.md/ru/104524586?location=subcategory&index=2360&cardCategoryId=270&cardSubcategoryId=1404,,2,5,72 м²,3-х комнатная квартира,,Вторичный,,,,150 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Armenească, -"
Нет,Белый вариант,1,,,Агентство,104188509,https://999.md/ru/104188509?location=subcategory&index=2361&cardCategoryId=270&cardSubcategoryId=1404,,5,8,41 м²,1-комнатная квартира,,Новострой,,,,45 920 €,,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, Str.Nicolae Dimo , **"
,Eвроремонт,2,,,Агентство,102759778,https://999.md/ru/102759778?location=subcategory&index=2362&cardCategoryId=270&cardSubcategoryId=1404,,1,10,100 м²,3-х комнатная квартира,,Новострой,,,,174 900 €,,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, пр-т Алба-Юлия, 89/1"
1,Сдан в эксплуатацию,2,,3 см,Частное лицо,104603620,https://999.md/ru/104603620?location=subcategory&index=2363&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,3,9,100 м²,3-х комнатная квартира,Подземная,Новострой,Gonvaro-Con,,,232 500 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Alba-Iulia, 77/19"
,Eвроремонт,1,Индивидуальная,,Агентство,104449214,https://999.md/ru/104449214?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjgxNTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ0NDkyMTQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiYzRjODMzYjMtYmMxOC00NjYyLTk1MjYtMmM4ODU2NzU1Njk5IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDE5OjE1OjUzLjA4NDA0MDQwMloifX0.yrCgf49nx_VyQV0pENsDpATHMaOGVQlMPqHpKGuWdW4&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2364&cardCategoryId=270&cardSubcategoryId=1404,,4,9,83 м²,2-х комнатная квартира,,Новострой,,,,650 €,Квартира без ливинга,Сдаю помесячно,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, bd. Dimitrie Cantemir, 5/5"
1,Индивидуальный дизайн,2,Индивидуальная,,Частное лицо,104250855,https://999.md/ru/104250855?location=subcategory&index=2365&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,11,14,90 м²,3-х комнатная квартира,Подземная,Новострой,Exfactor-grup,,90 м²,215 900 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28"
1,Eвроремонт,1,,,Агентство,104385499,https://999.md/ru/104385499?location=subcategory&index=2366&cardCategoryId=270&cardSubcategoryId=1404,,5,6,38 м²,1-комнатная квартира,Oткрытое,Новострой,,,,58 900 €,,Продам,"1-комнатная квартира,  Центр,  Тогатин,  Кишинёв мун.","Кишинёв мун., Тогатин, Центр,  str. Trandafirilor, 1"
,Белый вариант,1,,,Агентство,103883023,https://999.md/ru/103883023?location=subcategory&index=2367&cardCategoryId=270&cardSubcategoryId=1404,,5,5,48 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,49 500 €,,Продам,"2-х комнатная квартира,  Центр,  Порумбень,  Криуляны","Криуляны, Порумбень, Центр, Str. Păcii, 28"
1,Eвроремонт,1,,,Агентство,104458071,https://999.md/ru/104458071?location=subcategory&index=2368&cardCategoryId=270&cardSubcategoryId=1404,,5,8,60 м²,2-х комнатная квартира,Гараж,Новострой,,,,134 900 €,,Продам,"2-х комнатная квартира,  Окраина,  Яловены,  Яловены","Яловены, Яловены, Окраина, Alexandru cel Bun, 2/7"
2,Белый вариант,2,,,Агентство,104240265,https://999.md/ru/104240265?location=subcategory&index=2369&cardCategoryId=270&cardSubcategoryId=1404,,9,11,117 м²,3-х комнатная квартира,,Новострой,,,,230 000 €,,Продам,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Lev Tolstoi, 24/1"
1,Индивидуальный дизайн,1,Индивидуальная,280 см,Частное лицо,104374642,https://999.md/ru/104374642?location=subcategory&index=2370&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,2,12,65 м²,2-х комнатная квартира,,Новострой,Solomon Construct Imobil,,65 м²,124 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Расположение
1,Белый вариант,2,,,Агентство,104374403,https://999.md/ru/104374403?location=subcategory&index=2371&cardCategoryId=270&cardSubcategoryId=1404,,5,13,47 м²,1-комнатная квартира,,Новострой,,,,105 900 €,,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, Vasile Lupu, 28"
,Белый вариант,2,,270 см,Застройщик,103272313,https://999.md/ru/103272313?location=subcategory&index=2372&cardCategoryId=270&cardSubcategoryId=1404,,1,7,81 м²,2-х комнатная квартира,,Новострой,,,80 м²,76 495 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Криково,  Кишинёв мун.","Кишинёв мун., Криково, Центр, str. Calea Basarabiei, 2"
1,,2,,,Агентство,104566846,https://999.md/ru/104566846?location=subcategory&index=2373&cardCategoryId=270&cardSubcategoryId=1404,,5,5,52 м²,2-х комнатная квартира,,Вторичный,,,,87 000 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Matei Basarab, --"
,Eвроремонт,1,,,Агентство,104613989,https://999.md/ru/104613989?location=subcategory&index=2374&cardCategoryId=270&cardSubcategoryId=1404,,6,10,34 м²,1-комнатная квартира,Oткрытое,Новострой,,,34 м²,77 900 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Bacioii Noi, 14/5"
,,,,,Застройщик,100527010,https://999.md/ru/100527010?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjgxNTMsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDA1MjcwMTAiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiZTc4ZTFmMWUtYTQxNy00Y2JmLWJkY2QtNGJkN2IxYWRiYTc5IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA2LTE0VDE5OjE1OjUzLjA4NDA5MTk0N1oifX0.OW-wml2Z4Lq2dILqS50KwnUi6XaMDRZ5kAkv4TSnrFI&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2375&cardCategoryId=270&cardSubcategoryId=1404,,3,9,52 м²,1-комнатная квартира,,Новострой,,,,1 050 MDL,Квартира с ливингом,Сдаю посуточно,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, ул. Иоана Раду, 27/8"
1,Eвроремонт,1,,,Агентство,102996005,https://999.md/ru/102996005?location=subcategory&index=2376&cardCategoryId=270&cardSubcategoryId=1404,,14,14,54 м²,2-х комнатная квартира,,Новострой,,,,157 000 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 0"
1,Eвроремонт,1,Мс (Молд. Серия),,Агентство,103033256,https://999.md/ru/103033256?location=subcategory&index=2377&cardCategoryId=270&cardSubcategoryId=1404,,6,9,37 м²,1-комнатная квартира,,Вторичный,,,,58 300 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 0"
1,Белый вариант,2,,,Агентство,102233727,https://999.md/ru/102233727?location=subcategory&index=2378&cardCategoryId=270&cardSubcategoryId=1404,,6,12,62 м²,2-х комнатная квартира,,Новострой,,,,78 200 €,,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр,  str. Cartușa, 0"
1,Eвроремонт,1,,,Агентство,102995807,https://999.md/ru/102995807?location=subcategory&index=2379&cardCategoryId=270&cardSubcategoryId=1404,,13,14,69 м²,3-х комнатная квартира,,Новострой,,,,194 900 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 0"
1,Eвроремонт,1,,,Агентство,103826935,https://999.md/ru/103826935?location=subcategory&index=2380&cardCategoryId=270&cardSubcategoryId=1404,,9,12,74 м²,3-х комнатная квартира,,Новострой,,,,204 900 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, -"
,Eвроремонт,1,,,Агентство,104582196,https://999.md/ru/104582196?location=subcategory&index=2381&cardCategoryId=270&cardSubcategoryId=1404,,10,10,75 м²,3-х комнатная квартира,,Новострой,,,,170 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Nicolae Testemițanu, -"
,Eвроремонт,1,,,Агентство,104006937,https://999.md/ru/104006937?location=subcategory&index=2382&cardCategoryId=270&cardSubcategoryId=1404,,5,5,55 м²,2-х комнатная квартира,,Вторичный,,,,124 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Alexei Șciusev, -"
1,,1,,2800 см,Застройщик,104297911,https://999.md/ru/104297911?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjgxNTMsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQyOTc5MTEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMzI2N2RiMDctY2Y4OS00NjI1LTgxOTUtZTJmMTM4ZDYwMmU1IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDE5OjE1OjUzLjA4NDE1MTA5NloifX0.vgfEgoDN8CB1lfQtFkp_yk1B4cfLxDMJ_Gb7BIxpCIc&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2383&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,1,6,68 м²,2-х комнатная квартира,Гараж,Новострой,Premium-Cons Grup,27 м²,40 м²,102 554 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Durlești, 56"
,,,,,Агентство,103776808,https://999.md/ru/103776808?location=subcategory&index=2384&cardCategoryId=270&cardSubcategoryId=1404,,3,7,45 м²,1-комнатная квартира,,Новострой,,,,65 395 €,,Продам,"1-комнатная квартира,  Центр,  Думбрава,  Кишинёв мун.","Кишинёв мун., Думбрава, Центр, str. Durleşti, ---"
,Eвроремонт,1,,,Агентство,103467314,https://999.md/ru/103467314?location=subcategory&index=2385&cardCategoryId=270&cardSubcategoryId=1404,,12,13,56 м²,2-х комнатная квартира,,Новострой,,,,160 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Скулянка, ул. Каля Ешилор, -"
,,1,,,Агентство,104258647,https://999.md/ru/104258647?location=subcategory&index=2386&cardCategoryId=270&cardSubcategoryId=1404,,13,14,45 м²,2-х комнатная квартира,,Новострой,,,,99 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Socoleni, -"
,Eвроремонт,1,,,Агентство,104329712,https://999.md/ru/104329712?location=subcategory&index=2387&cardCategoryId=270&cardSubcategoryId=1404,,4,9,55 м²,2-х комнатная квартира,,Вторичный,,,,99 000 €,,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Vasile Alecsandri, -"
1,Eвроремонт,1,Индивидуальная,,Агентство,104448310,https://999.md/ru/104448310?location=subcategory&index=2388&cardCategoryId=270&cardSubcategoryId=1404,,14,15,70 м²,2-х комнатная квартира,,Новострой,,,,138 000 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, Alba-Iulia, 75"
1,Белый вариант,1,,,Агентство,103896136,https://999.md/ru/103896136?location=subcategory&index=2389&cardCategoryId=270&cardSubcategoryId=1404,,2,8,44 м²,1-комнатная квартира,Подземная,Новострой,,,,64 900 €,,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Regina Elizabeta, *"
1,Белый вариант,1,Индивидуальная,300 см,Застройщик,103902390,https://999.md/ru/103902390?location=subcategory&index=2390&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,5,16,42 м²,1-комнатная квартира,Подземная,Новострой,Sky House,15 м²,18 м²,66 300 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Liuba Dumitriu, 5"
,Белый вариант,,,,Застройщик,104493488,https://999.md/ru/104493488?location=subcategory&index=2391&cardCategoryId=270&cardSubcategoryId=1404,,10,12,63 м²,2-х комнатная квартира,,Новострой,Solomon Construct Imobil,,,100 000 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 134/4"
1,Eвроремонт,1,,,Агентство,104145225,https://999.md/ru/104145225?location=subcategory&index=2392&cardCategoryId=270&cardSubcategoryId=1404,,5,6,66 м²,2-х комнатная квартира,Oткрытое,Новострой,,,,145 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, ул. Дурлешть, 20B"
,Eвроремонт,1,,,Агентство,104144346,https://999.md/ru/104144346?location=subcategory&index=2393&cardCategoryId=270&cardSubcategoryId=1404,,5,5,38 м²,1-комнатная квартира,Oткрытое,Вторичный,,,,62 900 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, ул. Индепенденцей, 14/1"
,Eвроремонт,1,,,Агентство,103168504,https://999.md/ru/103168504?location=subcategory&index=2394&cardCategoryId=270&cardSubcategoryId=1404,,2,5,56 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,107 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Titulescu, 10"
1,Eвроремонт,1,,,Агентство,104584548,https://999.md/ru/104584548?location=subcategory&index=2395&cardCategoryId=270&cardSubcategoryId=1404,,5,7,66 м²,2-х комнатная квартира,Подземная,Новострой,,,,148 000 €,,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Regina Elisabeta, *"
2,Нуждается в ремонте,1,Мс (Молд. Серия),,Агентство,103761306,https://999.md/ru/103761306?location=subcategory&index=2396&cardCategoryId=270&cardSubcategoryId=1404,Панельный,3,9,75 м²,3-х комнатная квартира,Oткрытое,Вторичный,,8 м²,,93 300 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, 17/4"
1,Белый вариант,1,Индивидуальная,286 см,Застройщик,102196003,https://999.md/ru/102196003?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NjgxNTMsIkMiOnsiciI6MSwiYiI6MTYwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDIxOTYwMDMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTRUMTk6MTU6NTMuMDg0MjMzMDZaIn19.mkY9m5pox-EJ_kYGskkf9XK4PccyaJYfMVdWRwMA45s&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2397&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,2,6,50 м²,Комната,Гараж,Новострой,Astercon,12 м²,,72 384 €,Квартира с ливингом,Продам,"Комната,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Durlești, 8"
,,,,,Агентство,104126714,https://999.md/ru/104126714?location=subcategory&index=2398&cardCategoryId=270&cardSubcategoryId=1404,,3,12,72 м²,2-х комнатная квартира,,Новострой,Exfactor-grup,,,239 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Расположение
,,,,,Агентство,103428052,https://999.md/ru/103428052?location=subcategory&index=2399&cardCategoryId=270&cardSubcategoryId=1404,,4,6,70 м²,2-х комнатная квартира,,Новострой,,,,188 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Liviu Deleanu, 10/1"
