Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Количество комнат,Парковочное место,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
,,,,,Частное лицо,104387239,https://999.md/ru/104387239?location=subcategory&index=2745&cardCategoryId=270&cardSubcategoryId=1404,,4,5,45 м²,2-х комнатная квартира,,Вторичный,,,,30 000 €,,Продам,"2-х комнатная квартира,  Центр,  Сороки,  Сороки","Сороки, Сороки, Центр, str. Dimitrie Cantemir, 19"
2,Eвроремонт,,,,Застройщик,103276441,https://999.md/ru/103276441?location=subcategory&index=2746&cardCategoryId=270&cardSubcategoryId=1404,,4,6,68 м²,2-х комнатная квартира,Oткрытое,Новострой,,,,88 800 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Бельцы,  Бельцы мун.","Бельцы мун., Бельцы, Центр, str. Ștefan cel Mare și Sfînt, 189"
1,Eвроремонт,1,Гостинка,270 см,Застройщик,104561563,https://999.md/ru/104561563?location=subcategory&index=2747&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,4,4,20 м²,Комната,Oткрытое,Вторичный,A-casa,5 м²,15 м²,46 500 €,Квартира без ливинга,Продам,"Комната,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, bd. Grigore Vieru, 22/8"
2,Индивидуальный дизайн,,Индивидуальная,2800 см,Частное лицо,104109178,https://999.md/ru/104109178?location=subcategory&index=2748&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,2,9,47 м²,1-комнатная квартира,Oткрытое,Новострой,Exfactor-grup,1 м²,46 м²,126 200 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, 9"
1,Белый вариант,2,,300 см,Частное лицо,104233713,https://999.md/ru/104233713?location=subcategory&index=2749&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,7,14,68 м²,2-х комнатная квартира,Подземная,Новострой,Exfactor-grup,,68 м²,130 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28"
,,,,,Застройщик,104613244,https://999.md/ru/104613244?location=subcategory&index=2750&cardCategoryId=270&cardSubcategoryId=1404,,3,5,15 м²,Комната,,Вторичный,,,,29 900 €,,Продам,"Комната,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Sucevița, 16"
1,Белый вариант,1,,,Агентство,104389399,https://999.md/ru/104389399?location=subcategory&index=2751&cardCategoryId=270&cardSubcategoryId=1404,,3,10,69 м²,2-х комнатная квартира,,Новострой,,,,108 500 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Tudor Vladimirescu, -"
1,Косметический pемонт,1,,,Агентство,104535797,https://999.md/ru/104535797?location=subcategory&index=2752&cardCategoryId=270&cardSubcategoryId=1404,,2,6,34 м²,1-комнатная квартира,,Вторичный,,,,55 900 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Traian, -"
1,Eвроремонт,1,,,Агентство,104301635,https://999.md/ru/104301635?location=subcategory&index=2753&cardCategoryId=270&cardSubcategoryId=1404,,9,10,76 м²,3-х комнатная квартира,,Новострой,,,,171 900 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Andrei Doga, -"
,Eвроремонт,1,Индивидуальная,,Застройщик,104609434,https://999.md/ru/104609434?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0Njg4MDYsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ2MDk0MzQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiMmQ2NTZlZjYtMDNlZS00ZmJlLTg1ODgtNWEwYjRlMzVhMmRiIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDE5OjI2OjQ2LjM3ODU3MjkxM1oifX0.FsZwnCX8fZ6WlHQddN0NTmenz42dEVS5w2uW3fYwCxY&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2754&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,8,10,60 м²,2-х комнатная квартира,Oткрытое,Новострой,Inamstro,,60 м²,157 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Ion Dumeniuc, 6"
1,Eвроремонт,1,,,Агентство,104532575,https://999.md/ru/104532575?location=subcategory&index=2755&cardCategoryId=270&cardSubcategoryId=1404,,3,5,41 м²,2-х комнатная квартира,,Вторичный,,,,75 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Gheorghe Madan, -"
,Белый вариант,1,,,Агентство,104477208,https://999.md/ru/104477208?location=subcategory&index=2756&cardCategoryId=270&cardSubcategoryId=1404,,3,11,41 м²,1-комнатная квартира,,Новострой,,,,49 200 €,,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, -"
1,Eвроремонт,1,Хрущевка,,Агентство,104154843,https://999.md/ru/104154843?location=subcategory&index=2757&cardCategoryId=270&cardSubcategoryId=1404,,4,5,47 м²,2-х комнатная квартира,,Вторичный,,,,94 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, Paris , 38/1"
,Eвроремонт,1,,,Агентство,104329470,https://999.md/ru/104329470?location=subcategory&index=2758&cardCategoryId=270&cardSubcategoryId=1404,,1,5,61 м²,2-х комнатная квартира,,Вторичный,,,,78 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 94"
,,,,,Частное лицо,104613219,https://999.md/ru/104613219?location=subcategory&index=2759&cardCategoryId=270&cardSubcategoryId=1404,,11,11,38 м²,1-комнатная квартира,,Новострой,,,,90 000 €,,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Constantin Vârnav, 20"
1,Eвроремонт,1,,,Агентство,104594110,https://999.md/ru/104594110?location=subcategory&index=2760&cardCategoryId=270&cardSubcategoryId=1404,,4,10,75 м²,2-х комнатная квартира,,Новострой,Basconslux,,,158 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Lev Tolstoi, 24/1"
,Белый вариант,,,,Агентство,102253486,https://999.md/ru/102253486?location=subcategory&index=2761&cardCategoryId=270&cardSubcategoryId=1404,,9,10,40 м²,1-комнатная квартира,,Новострой,,,,63 840 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Расположение
,,,,,Застройщик,100527010,https://999.md/ru/100527010?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0Njg4MDYsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDA1MjcwMTAiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiZTc4ZTFmMWUtYTQxNy00Y2JmLWJkY2QtNGJkN2IxYWRiYTc5IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoicGx1cyIsInQiOiIyMDI2LTA2LTE0VDE5OjI2OjQ2LjM3ODY0MTE0NloifX0.5Q_IOR5kQzaYhMaP6q9OaVBzHCLbB471R4MWNgx3ckY&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2762&cardCategoryId=270&cardSubcategoryId=1404,,3,9,52 м²,1-комнатная квартира,,Новострой,,,,1 050 MDL,Квартира с ливингом,Сдаю посуточно,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, ул. Иоана Раду, 27/8"
,Eвроремонт,1,,,Агентство,104550619,https://999.md/ru/104550619?location=subcategory&index=2763&cardCategoryId=270&cardSubcategoryId=1404,,4,7,45 м²,1-комнатная квартира,Oткрытое,Новострой,,,,95 900 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Центр,  Думбрава,  Кишинёв мун.","Кишинёв мун., Думбрава, Центр, str. Durleşti, 10."
,Eвроремонт,1,,,Агентство,104276950,https://999.md/ru/104276950?location=subcategory&index=2764&cardCategoryId=270&cardSubcategoryId=1404,,1,9,55 м²,2-х комнатная квартира,,Новострой,,,,109 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Nicolae Testemitanu, 61."
1,Eвроремонт,1,,,Агентство,104208628,https://999.md/ru/104208628?location=subcategory&index=2765&cardCategoryId=270&cardSubcategoryId=1404,,3,5,48 м²,2-х комнатная квартира,,Вторичный,,,,96 500 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Скулянка, str. Calea Ieșilor, 19."
1,Eвроремонт,1,143,,Агентство,104176243,https://999.md/ru/104176243?location=subcategory&index=2766&cardCategoryId=270&cardSubcategoryId=1404,,8,9,55 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,107 900 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Grenoble, 130/3."
,Eвроремонт,1,,,Агентство,103792294,https://999.md/ru/103792294?location=subcategory&index=2767&cardCategoryId=270&cardSubcategoryId=1404,,6,10,50 м²,2-х комнатная квартира,Oткрытое,Новострой,,,,109 500 €,Квартира без ливинга,Продам,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Gheorghe Madan, 85/6."
,Eвроремонт,1,,,Агентство,103698169,https://999.md/ru/103698169?location=subcategory&index=2768&cardCategoryId=270&cardSubcategoryId=1404,,7,9,65 м²,2-х комнатная квартира,Oткрытое,Новострой,,,,124 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Ştefan Vodă, 15 A."
1,Eвроремонт,1,,,Агентство,103630653,https://999.md/ru/103630653?location=subcategory&index=2769&cardCategoryId=270&cardSubcategoryId=1404,,3,10,68 м²,2-х комнатная квартира,Oткрытое,Новострой,,,,175 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр,  Lev Tolstoi , 24/1."
1,Белый вариант,2,Индивидуальная,285 см,Застройщик,102868119,https://999.md/ru/102868119?location=subcategory&index=2770&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,7,12,82 м²,3-х комнатная квартира,Oткрытое,Новострой,Inamstro,20 м²,60 м²,193 200 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Скулянка, str. Ghenadie Iablocikin, 2/2"
Нет,Белый вариант,1,,,Частное лицо,101970370,https://999.md/ru/101970370?location=subcategory&index=2771&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,2,3,61 м²,1-комнатная квартира,,Новострой,,17 м²,,125 000 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Ivan Zaikin, 51"
,Косметический pемонт,1,,,Агентство,104613198,https://999.md/ru/104613198?location=subcategory&index=2772&cardCategoryId=270&cardSubcategoryId=1404,,3,5,15 м²,Комната,,Вторичный,,,,29 900 €,,Продам,"Комната,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Sucevița, 16"
2,Нуждается в ремонте,2,Варц (Варницкая),,Частное лицо,104545814,https://999.md/ru/104545814?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0Njg4MDYsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1NDU4MTQiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiYTI3NmE2ZjUtZTI4Yy00MzZiLTk1ZTItMWUxYjI1ZGRmOGM2IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDE5OjI2OjQ2LjM3ODc1MDM4M1oifX0.-j_Wvs_oOtqYIMKCVr2tkWV5jOE4dVGH0FH9jXrKIU0&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=2773&cardCategoryId=270&cardSubcategoryId=1404,Панельный,7,9,90 м²,3-х комнатная квартира,,Вторичный,,,65 м²,105 000 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Traian, 4"
1,Eвроремонт,2,Индивидуальная,,Агентство,103814822,https://999.md/ru/103814822?location=subcategory&index=2774&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,7,14,75 м²,2-х комнатная квартира,,Новострой,,,,215 000 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, Vasile Lupu, -28"
3,Eвроремонт,2,,,Агентство,104449886,https://999.md/ru/104449886?location=subcategory&index=2775&cardCategoryId=270&cardSubcategoryId=1404,,2,5,66 м²,3-х комнатная квартира,,Вторичный,,,,94 000 €,,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, Codrilor, 10"
,Белый вариант,,Индивидуальная,,Агентство,103802887,https://999.md/ru/103802887?location=subcategory&index=2776&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,4,5,56 м²,1-комнатная квартира,Подземная,Новострой,,,,89 920 €,,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы,  str. Bisericii, 19"
,Eвроремонт,1,,,Агентство,104068141,https://999.md/ru/104068141?location=subcategory&index=2777&cardCategoryId=270&cardSubcategoryId=1404,,5,5,116 м²,3-х комнатная квартира,Oткрытое,Новострой,,,,216 000 €,,Продам,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр,  str. Arheolog Ion Casian Suruceanu, 1"
1,Белый вариант,2,Индивидуальная,,Агентство,104299302,https://999.md/ru/104299302?location=subcategory&index=2778&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,7,9,80 м²,3-х комнатная квартира,Подземная,Новострой,,,,114 000 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Str. Dimineții, 22"
1,Белый вариант,2,Индивидуальная,,Агентство,104062593,https://999.md/ru/104062593?location=subcategory&index=2779&cardCategoryId=270&cardSubcategoryId=1404,,8,8,75 м²,2-х комнатная квартира,,Новострой,,,,96 500 €,,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, Nicolae Dimo, 20"
2,Eвроремонт,1,Индивидуальная,,Агентство,104504799,https://999.md/ru/104504799?location=subcategory&index=2780&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,3,8,87 м²,3-х комнатная квартира,Oткрытое,Новострой,,,,157 000 €,,Продам,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, Stradela Tudor Vladimirescu, 26"
1,Белый вариант,1,,,Агентство,103552866,https://999.md/ru/103552866?location=subcategory&index=2781&cardCategoryId=270&cardSubcategoryId=1404,,2,5,41 м²,1-комнатная квартира,Подземная,Новострой,,,,60 270 €,,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Bisericii, **"
1,Косметический pемонт,2,143,,Агентство,103803671,https://999.md/ru/103803671?location=subcategory&index=2782&cardCategoryId=270&cardSubcategoryId=1404,,9,10,88 м²,4-x комнатная квартира,Oткрытое,Вторичный,,,,70 000 €,,Продам,"4-x комнатная квартира,  Центр,  Добружа,  Кишинёв мун.","Кишинёв мун., Добружа, Центр, Str Ion Creanga , 5/1"
2,Белый вариант,,,,Агентство,103487543,https://999.md/ru/103487543?location=subcategory&index=2783&cardCategoryId=270&cardSubcategoryId=1404,,3,10,97 м²,3-х комнатная квартира,,Новострой,,,,185 900 €,,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы,  Nicolae Costin, 52"
,Eвроремонт,1,,,Агентство,103634365,https://999.md/ru/103634365?location=subcategory&index=2784&cardCategoryId=270&cardSubcategoryId=1404,,5,5,42 м²,2-х комнатная квартира,,Вторичный,,,,82 000 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Nicolae Dimo, -"
1,Незавершенное cтроительство,1,,,Агентство,102933088,https://999.md/ru/102933088?location=subcategory&index=2785&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,7,9,55 м²,1-комнатная квартира,,Новострой,,,,104 671 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Скулянка, str. Calea Ieșilor, 71"
,Белый вариант,2,,,Агентство,103410572,https://999.md/ru/103410572?location=subcategory&index=2786&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,11,16,89 м²,2-х комнатная квартира,,Новострой,,,,120 500 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Calea Mosilor , 6"
1,Белый вариант,1,,,Агентство,102540841,https://999.md/ru/102540841?location=subcategory&index=2787&cardCategoryId=270&cardSubcategoryId=1404,,4,9,63 м²,2-х комнатная квартира,,Новострой,,,,69 500 €,,Продам,"2-х комнатная квартира,  Дурлешты,  Кишинёв,  Кишинёв мун.",Расположение
2,Eвроремонт,2,,,Агентство,102932001,https://999.md/ru/102932001?location=subcategory&index=2788&cardCategoryId=270&cardSubcategoryId=1404,,8,10,99 м²,3-х комнатная квартира,,Новострой,,,,166 500 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, str. Nicolae Testemitanu, 0"
