Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
,,https://999.md/ru/104608307?location=subcategory&index=4308&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,2,15,403 м²,,Вторичный,,1-комнатная квартира,61 900 €,"Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 11",,Продам,,104608307,13,Агентство,1,
,,https://999.md/ru/101417277?location=subcategory&index=4309&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Скулянка,  Кишинёв,  Кишинёв мун.",Квартира без ливинга,1,13,60 м²,Eвроремонт,Новострой,,2-х комнатная квартира,174 000 €,"Кишинёв мун., Кишинёв, Скулянка, str. Calea Ieșilor, .",,Продам,,101417277,12,Агентство,1,
Lagmar Impex,Kирпичный,https://999.md/ru/102691958?location=subcategory&index=4310&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,,12,64 м²,Eвроремонт,Новострой,,2-х комнатная квартира,175 900 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Cornesti, 13",,Продам,,102691958,7,Частное лицо,,
,,https://999.md/ru/104449920?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzE5MjgsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ0NDk5MjAiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiMjUxZGI0MzktYTE3OS00MjkwLWJjMWQtYjJlNTM4MWU3NGNkIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNFQyMDoxODo0OC4xMzk4ODEzNTFaIn19.z6qXL_zeA4w3w7XzeKo9lnubTMNOMkclHI8JXgqbe2A&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4311&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,,5,33 м²,,Вторичный,,1-комнатная квартира,48 500 €,"Кишинёв мун., Кишинёв, Буюканы, str. Gheorghe Tofan, 43",,Продам,,104449920,5,Застройщик,,
,,https://999.md/ru/102684162?location=subcategory&index=4312&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,,16,80 м²,,Новострой,,2-х комнатная квартира,130 872 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Calea Mosilor, 4",,Продам,,102684162,2,Агентство,,
,,https://999.md/ru/104608278?location=subcategory&index=4313&cardCategoryId=270&cardSubcategoryId=1404,,"Комната,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,17,18 м²,Нуждается в ремонте,Вторичный,,Комната,29 900 €,"Кишинёв мун., Кишинёв, Буюканы, Piața Unirii Principatelor, 1",,Продам,,104608278,14,Застройщик,,
Lagmar Impex,Бетон,https://999.md/ru/104139559?location=subcategory&index=4314&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,16,56 м²,Белый вариант,Новострой,14 м²,1-комнатная квартира,123 200 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Calea Moșilor, 4",,Продам,42 м²,104139559,11,Частное лицо,Нет,
,,https://999.md/ru/104551891?location=subcategory&index=4315&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,9,35 м²,Eвроремонт,Вторичный,,1-комнатная квартира,79 900 €,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latină, 5",,Продам,,104551891,1,Агентство,,Мс (Молд. Серия)
,,https://999.md/ru/103146325?location=subcategory&index=4316&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,,9,70 м²,Белый вариант,Новострой,,2-х комнатная квартира,107 312 €,"Кишинёв мун., Кишинёв, Чокана, ул. Буковина, 1",,Продам,,103146325,5,Агентство,,
,,https://999.md/ru/104448546?location=subcategory&index=4317&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,13,70 м²,Eвроремонт,Новострой,,2-х комнатная квартира,175 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Creangă, -",,Продам,,104448546,13,Агентство,1,
,,https://999.md/ru/104580721?location=subcategory&index=4318&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,1,4,45 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,84 900 €,"Кишинёв мун., Кишинёв, Центр, str. Colina Pușkin, 17",,Продам,,104580721,3,Застройщик,1,
,,https://999.md/ru/104446720?location=subcategory&index=4319&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,2,12,65 м²,Eвроремонт,Новострой,,2-х комнатная квартира,132 500 €,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 136",,Продам,,104446720,6,Застройщик,,
,,https://999.md/ru/103097780?location=subcategory&index=4320&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,1,11,68 м²,Eвроремонт,Новострой,,2-х комнатная квартира,175 000 €,"Кишинёв мун., Кишинёв, Центр, Lev Tolstoi, 24",,Продам,,103097780,3,Агентство,1,Индивидуальная
Estate Invest Company,,https://999.md/ru/104527154?location=subcategory&index=4321&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,12,53 м²,Eвроремонт,Новострой,,1-комнатная квартира,109 900 €,"Кишинёв мун., Кишинёв, Телецентр, ул. Яловень, 134",,Продам,,104527154,7,Агентство,1,
,,https://999.md/ru/104580382?location=subcategory&index=4322&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,1,5,62 м²,Косметический pемонт,Вторичный,,3-х комнатная квартира,77 900 €,"Кишинёв мун., Кишинёв, Чокана, str. Maria Drăgan, 4/2",,Продам,,104580382,2,Застройщик,1,
,Kирпичный,https://999.md/ru/85267581?location=subcategory&index=4323&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,1,9,88 м²,Белый вариант,Новострой,,3-х комнатная квартира,110 112 €,"Кишинёв мун., Кишинёв, Телецентр, sos. Hincesti , 142",,Продам,,85267581,6,Агентство,1,Индивидуальная
,Ячеистый Бетон,https://999.md/ru/103325456?location=subcategory&index=4324&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,1,9,72 м²,Eвроремонт,Новострой,,2-х комнатная квартира,139 900 €,Расположение,,Продам,,103325456,1,Агентство,,Индивидуальная
,Mонолитный,https://999.md/ru/100810417?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzE5MjgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDA4MTA0MTciLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiNTE1ODNkNDUtYjZmYi00MDFjLThjZmItNzAyNDM1NDNmNDlmIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQyMDoxODo0OC4xMzk5NDYzMDZaIn19.TcZ4elpaD7IxxKqIvXAMEW1bNcrRdDInu_GtizXynIw&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4325&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",Квартира с ливингом,1,4,45 м²,Белый вариант,Новострой,,2-х комнатная квартира,67 500 €,"Яловены, Яловены, Центр, str. Grigore Vieru, 8",,Продам,45 м²,100810417,2,Застройщик,1,Индивидуальная
,,https://999.md/ru/104405604?location=subcategory&index=4326&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,5,87 м²,,Новострой,,2-х комнатная квартира,350 000 €,"Кишинёв мун., Кишинёв, Центр, str. Petru Rareș, ---",,Продам,,104405604,4,Агентство,,
,,https://999.md/ru/104336498?location=subcategory&index=4327&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,,9,65 м²,,Новострой,,2-х комнатная квартира,110 000 €,"Кишинёв мун., Дурлешты, Центр, str. Cartuşa, 99/3",,Продам,,104336498,3,Агентство,,
,Kотельцовый,https://999.md/ru/104336104?location=subcategory&index=4328&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.",,,5,50 м²,,Вторичный,,2-х комнатная квартира,73 900 €,"Кишинёв мун., Кишинёв, Старая Почта, str. Gheorghe Madan, 87/2",,Продам,,104336104,5,Агентство,,102
,,https://999.md/ru/103823348?location=subcategory&index=4329&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,12,54 м²,Eвроремонт,Новострой,,2-х комнатная квартира,147 500 €,"Кишинёв мун., Кишинёв, Буюканы, Str. Ștefan Neaga, 67",,Продам,,103823348,6,Агентство,1,
,Бетон,https://999.md/ru/101567189?location=subcategory&index=4330&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",,1,6,63 м²,Cерый вариант,Новострой,,2-х комнатная квартира,62 900 €,"Яловены, Яловены, Центр,  str. Alexandru cel Bun , 80",,Продам,,101567189,6,Агентство,1,Индивидуальная
,,https://999.md/ru/103745096?location=subcategory&index=4331&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,,12,82 м²,Белый вариант,Новострой,,3-х комнатная квартира,110 970 €,"Кишинёв мун., Дурлешты, Центр, Ialoveni, 136",,Продам,,103745096,8,Агентство,,Индивидуальная
,,https://999.md/ru/104328391?location=subcategory&index=4332&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Яловены,  Яловены",,1,7,58 м²,Eвроремонт,Новострой,,2-х комнатная квартира,122 000 €,"Яловены, Яловены, Центр, Moldova , 2",,Продам,,104328391,2,Агентство,1,
,Kотельцовый,https://999.md/ru/103448155?location=subcategory&index=4333&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,,5,20 м²,Eвроремонт,Вторичный,,1-комнатная квартира,39 900 €,"Кишинёв мун., Кишинёв, Чокана, Maria Dragan, 8/2",,Продам,,103448155,5,Агентство,,
Boiar House,,https://999.md/ru/101016651?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzE5MjgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDEwMTY2NTEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImNkMjVlNDlkLTBiNDgtNDEzZi05YWIwLWFjZTRhY2Q1ZmQ3OSIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDYtMTRUMjA6MTg6NDguMTQwMDY4NjI4WiJ9fQ.VJ42xxjurPCeUN3MomtY49LAel_ZS5-k3xOeZ5UwGT4&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4334&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,,10,87 м²,Незавершенное cтроительство,Новострой,,3-х комнатная квартира,86 800 €,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24/B",,Продам,,101016651,9,Застройщик,,
,Kотельцовый,https://999.md/ru/103418881?location=subcategory&index=4335&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,,1,60 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,89 900 €,"Кишинёв мун., Кишинёв, Центр, str. Alexei Șciusev, 32",,Продам,,103418881,1,Агентство,,
,Kотельцовый,https://999.md/ru/103646289?location=subcategory&index=4336&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,5,45 м²,,Вторичный,,2-х комнатная квартира,95 900 €,"Кишинёв мун., Кишинёв, Рышкановка, ул. Андрей Дога, 29",,Продам,,103646289,2,Агентство,,
,,https://999.md/ru/102186292?location=subcategory&index=4337&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,1,10,50 м²,Белый вариант,Новострой,,1-комнатная квартира,54 000 €,"Кишинёв мун., Дурлешты, Центр, Nicolae Testemițanu, -",,Продам,,102186292,5,Застройщик,1,
Poliprim Grup,,https://999.md/ru/104263290?location=subcategory&index=4338&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира без ливинга,1,10,44 м²,Белый вариант,Новострой,,1-комнатная квартира,55 500 €,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24",,Продам,,104263290,6,Застройщик,,
,,https://999.md/ru/104450129?location=subcategory&index=4339&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,10,50 м²,Белый вариант,Новострой,,1-комнатная квартира,73 000 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 62",,Продам,50 м²,104450129,3,Агентство,2,
,,https://999.md/ru/103418763?location=subcategory&index=4340&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,5,47 м²,Белый вариант,Новострой,,1-комнатная квартира,63 900 €,"Кишинёв мун., Кишинёв, Ботаника, Dacia, 65/22",,Продам,,103418763,2,Агентство,,
,Панельный,https://999.md/ru/104608186?location=subcategory&index=4341&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"Комната,  Ботаника,  Кишинёв,  Кишинёв мун.",,2,9,16 м²,Косметический pемонт,Вторичный,,Комната,26 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Sarmizegetusa, 18/4",,Продам,12 м²,104608186,3,Частное лицо,1,
,,https://999.md/ru/104027235?location=subcategory&index=4342&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,2,9,51 м²,Белый вариант,Новострой,,1-комнатная квартира,81 600 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 60/12",,Продам,,104027235,4,Агентство,2,Индивидуальная
,Kомбинированный,https://999.md/ru/103446616?location=subcategory&index=4343&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,2,13,81 м²,Eвроремонт,Новострой,,3-х комнатная квартира,180 000 €,"Кишинёв мун., Кишинёв, Центр, Ion Nistor, 2",,Продам,,103446616,13,Агентство,1,Индивидуальная
,,https://999.md/ru/104254149?location=subcategory&index=4344&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,,8,62 м²,,Новострой,,2-х комнатная квартира,127 500 €,"Кишинёв мун., Кишинёв, Буюканы, str. Vissarion Belinski, 71",,Продам,,104254149,2,Частное лицо,,
,,https://999.md/ru/100965538?location=subcategory&index=4345&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,1,4,47 м²,Белый вариант,Новострой,16 м²,1-комнатная квартира,57 562 €,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, 102",290 см,Продам,,100965538,2,Застройщик,1,
Dansicons,,https://999.md/ru/100018300?location=subcategory&index=4346&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Центр,  Оргеев,  Оргеев",Квартира с ливингом,2,6,107 м²,Белый вариант,Новострой,,2-х комнатная квартира,102 900 €,Расположение,,Продам,75 м²,100018300,1,Застройщик,1,Индивидуальная
Inamstro,Mонолитный,https://999.md/ru/104566256?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzE5MjgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1NjYyNTYiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6IjU0YzM2M2ZhLTk0MDgtNDc1OS04NjY1LTc4NDNhMjNiMTMwYSIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InBsdXMiLCJ0IjoiMjAyNi0wNi0xNFQyMDoxODo0OC4xNDAxMzg3NFoifX0.g8Z3FNwJ8eTGZjo9lKpDxqjwkc7AvS6ANLX2LkxSctY&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=4347&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,16,46 м²,Незавершенное cтроительство,Новострой,,1-комнатная квартира,78 200 €,"Кишинёв мун., Кишинёв, Ботаника, str. Nikolai Zelinski, 11",,Продам,,104566256,5,Застройщик,1,Индивидуальная
,,https://999.md/ru/102897557?location=subcategory&index=4348&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,16,63 м²,Белый вариант,Новострой,,2-х комнатная квартира,103 900 €,"Кишинёв мун., Кишинёв, Ботаника, str. Gradina Botanica, 18",,Продам,,102897557,9,Агентство,1,
,,https://999.md/ru/104145812?location=subcategory&index=4349&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Думбрава,  Кишинёв мун.",,,6,74 м²,,Новострой,,2-х комнатная квартира,108 605 €,"Кишинёв мун., Думбрава, Центр, str. Durleşti, --",,Продам,,104145812,2,Агентство,,
