Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
,,https://999.md/ru/102963328?location=subcategory&index=5178&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,2,18,55 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,80 900 €,"Кишинёв мун., Кишинёв, Центр, str. Albisoara, 82/2",,Продам,,102963328,17,Агентство,1,
Exfactor-grup,,https://999.md/ru/102683125?location=subcategory&index=5179&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,15,83 м²,Белый вариант,Новострой,,2-х комнатная квартира,129 900 €,"Кишинёв мун., Кишинёв, Телецентр, ул. Пьетрарилор, 10/5",,Продам,,102683125,8,Агентство,1,
Basconslux,Kомбинированный,https://999.md/ru/102431208?location=subcategory&index=5180&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,10,45 м²,Eвроремонт,Новострой,,1-комнатная квартира,114 900 €,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Batran, 45",,Продам,,102431208,10,Агентство,1,Индивидуальная
Exfactor-grup,,https://999.md/ru/101864996?location=subcategory&index=5181&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,9,50 м²,Белый вариант,Новострой,,1-комнатная квартира,88 700 €,"Кишинёв мун., Кишинёв, Буюканы, ул. Ион Буздуган, 11",,Продам,,101864996,7,Агентство,1,
,Бетон,https://999.md/ru/104468157?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzM0OTQsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ0NjgxNTciLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiN2Y3OTFiYTAtNDQ0NS00NzNlLWI4YjUtMDEwOWFiOWE0Mzk5IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJ0IjoiMjAyNi0wNi0xNFQyMDo0NDo1NC45ODE1MDk1NzhaIn19.0aUtBz1Mu9HhB41InaAvRuX_Ak2hZvlImifCGyq9A-o&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5182&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,10,55 м²,Eвроремонт,Вторичный,7 м²,2-х комнатная квартира,79 500 €,"Кишинёв мун., Кишинёв, Ботаника, şos. Munceşti, 164",275 см,Продам,31 м²,104468157,9,Частное лицо,2,Индивидуальная
Basconslux,,https://999.md/ru/100444488?location=subcategory&index=5183&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,10,117 м²,Eвроремонт,Новострой,,3-х комнатная квартира,249 900 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Bogdan Voievod, 7",,Продам,,100444488,10,Агентство,1,
,Kотельцовый,https://999.md/ru/104606228?location=subcategory&index=5184&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,5,53 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,91 000 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 10",,Продам,49 м²,104606228,5,Частное лицо,,
,,https://999.md/ru/101936596?location=subcategory&index=5185&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,2,10,93 м²,,Новострой,,3-х комнатная квартира,155 000 €,Расположение,,Продам,,101936596,5,Агентство,,
,Kотельцовый,https://999.md/ru/104466418?location=subcategory&index=5186&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,1,5,33 м²,Косметический pемонт,Вторичный,,1-комнатная квартира,50 500 €,"Кишинёв мун., Кишинёв, Телецентр, str. Drumul Viilor, /",,Продам,,104466418,Цоколь,Агентство,1,102
,Mонолитный,https://999.md/ru/104531516?location=subcategory&index=5187&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира без ливинга,,5,35 м²,Eвроремонт,Вторичный,,1-комнатная квартира,79 800 €,"Кишинёв мун., Кишинёв, Ботаника, ул. Николай Зелински, 30/3",260 см,Продам,,104531516,3,Застройщик,1,Индивидуальная
,,https://999.md/ru/104169298?location=subcategory&index=5188&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,9,60 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,129 500 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 1",,Продам,,104169298,5,Агентство,,
,,https://999.md/ru/104154200?location=subcategory&index=5189&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,5,50 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,98 500 €,"Кишинёв мун., Кишинёв, Буюканы, str. Paris, 47",,Продам,,104154200,5,Агентство,1,
,,https://999.md/ru/104145316?location=subcategory&index=5190&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,9,70 м²,Eвроремонт,Новострой,,2-х комнатная квартира,164 500 €,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Creangă, 49/3",,Продам,,104145316,8,Агентство,1,
,Kотельцовый,https://999.md/ru/103202706?location=subcategory&index=5191&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,6,50 м²,Eвроремонт,Вторичный,,2-х комнатная квартира,98 500 €,"Кишинёв мун., Кишинёв, Буюканы, str. Alexandru Marinescu, 19/1",,Продам,,103202706,2,Агентство,1,
,Kотельцовый,https://999.md/ru/101970723?location=subcategory&index=5192&cardCategoryId=270&cardSubcategoryId=1404,Гараж,"4-x комн. квартиры,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,3,3,165 м²,Eвроремонт,Новострой,,4-x комнатная квартира,579 000 €,"Кишинёв мун., Кишинёв, Буюканы, str-la Teatrului, 2/1",,Продам,,101970723,2,Агентство,1,
,,https://999.md/ru/100681233?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzM0OTQsIkMiOnsiciI6MSwiYiI6MTAwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDA2ODEyMzMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImZjYzBjMzkyLWI5NWItNDJmNC04MTQyLTIxNDE0Y2I0YTQ0MiIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTRUMjA6NDQ6NTQuOTgxNTU5MzczWiJ9fQ.eJhldEpggrhQOD3KIzUIlYvrN26kqufnHMeNxuNMVNU&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5193&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,10,94 м²,,Новострой,,2-х комнатная квартира,950 €,"Кишинёв мун., Кишинёв, Чокана, str. Nicolae Sulac, 8A",,Сдаю помесячно,,100681233,6,Частное лицо,,
Lagmar Impex,,https://999.md/ru/103707361?location=subcategory&index=5194&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,10,51 м²,,Новострой,,1-комнатная квартира,79 900 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Calea Orheiului, 11",,Продам,,103707361,2,Застройщик,,
,,https://999.md/ru/102708315?location=subcategory&index=5195&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,2,9,101 м²,Eвроремонт,Новострой,,3-х комнатная квартира,225 000 €,"Кишинёв мун., Кишинёв, Чокана, str. Mihail Sadoveanu, 24/5",,Продам,,102708315,7,Агентство,,
,,https://999.md/ru/104406062?location=subcategory&index=5196&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,1,5,46 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,63 000 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Kiev, /",,Продам,,104406062,5,Агентство,1,
Exfactor-grup,Kирпичный,https://999.md/ru/103432132?location=subcategory&index=5197&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,9,73 м²,Белый вариант,Новострой,,2-х комнатная квартира,115 000 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 62",,Продам,,103432132,8,Застройщик,1,
Exfactor-grup,Kирпичный,https://999.md/ru/103432157?location=subcategory&index=5198&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,9,51 м²,Белый вариант,Новострой,,1-комнатная квартира,82 500 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 62",3 см,Продам,,103432157,2,Застройщик,1,
Exfactor-grup,Kирпичный,https://999.md/ru/103432110?location=subcategory&index=5199&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,9,70 м²,Белый вариант,Новострой,,2-х комнатная квартира,109 000 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 62",,Продам,,103432110,5,Застройщик,1,
Exfactor-grup,Kирпичный,https://999.md/ru/103432190?location=subcategory&index=5200&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,9,51 м²,Белый вариант,Новострой,,1-комнатная квартира,83 000 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 62",,Продам,,103432190,7,Застройщик,1,
Exfactor-grup,Kирпичный,https://999.md/ru/103432040?location=subcategory&index=5201&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,9,78 м²,Белый вариант,Новострой,,2-х комнатная квартира,121 000 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 62",,Продам,,103432040,7,Застройщик,1,
Exfactor-grup,Kирпичный,https://999.md/ru/103444395?location=subcategory&index=5202&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,9,77 м²,Белый вариант,Новострой,,2-х комнатная квартира,121 000 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 62",,Продам,,103444395,5,Застройщик,1,
Exfactor-grup,,https://999.md/ru/104018222?location=subcategory&index=5203&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,9,73 м²,Белый вариант,Новострой,,2-х комнатная квартира,115 000 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 62",,Продам,,104018222,8,Застройщик,2,
,,https://999.md/ru/104571961?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzM0OTQsIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1NzE5NjEiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiMDNkOWM1NzctODE1NC00YTcyLTlmMTAtYzViNTRmMjU2Nzk2IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoibGl0ZSIsInQiOiIyMDI2LTA2LTE0VDIwOjQ0OjU0Ljk4MTYxMTQ1NVoifX0.PW6Q5xZJ9uQ4dDvlYZKW3wm3nHSYJoLeSc_sW9XZbxc&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5204&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,,4,123 м²,,Новострой,25 м²,2-х комнатная квартира,196 800 €,"Кишинёв мун., Кишинёв, Чокана, str. Ginta Latină, 8",,Продам,80 м²,104571961,3,Частное лицо,,
,Kомбинированный,https://999.md/ru/103302194?location=subcategory&index=5205&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,2,9,50 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,77 900 €,"Кишинёв мун., Кишинёв, Телецентр, str. Vladimir Korolenko, 59/1",,Продам,,103302194,9,Агентство,1,Мс (Молд. Серия)
Braus Imobiliare,Kирпичный,https://999.md/ru/104527000?location=subcategory&index=5206&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,10,46 м²,Белый вариант,Новострой,14 м²,1-комнатная квартира,68 000 €,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 141/2",280 см,Продам,25 м²,104527000,6,Агентство,1,Индивидуальная
