Застройщик,Тип здания,link,Парковочное место,title,Ливинг,Санузел,Количество этажей,Общая площадь,Состояние квартиры,Жилой фонд,Площадь кухни,Количество комнат,price,Адрес,Высота потолков,Тип,Жилая площадь,id,Этаж,Автор объявления,Балкон / лоджия,Планировка
,Kотельцовый,https://999.md/ru/104606092?location=subcategory&index=5237&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,54 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,80 900 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Decebal, 91",,Продам,,104606092,4,Агентство,1,Брж (Брежневка)
,,https://999.md/ru/104606091?location=subcategory&index=5238&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  БАМ,  Бельцы,  Бельцы мун.",,,5,65 м²,,Вторичный,,3-х комнатная квартира,46 000 €,"Бельцы мун., Бельцы, БАМ, str. Bulgara, 130",,Продам,,104606091,5,Частное лицо,,
,,https://999.md/ru/103669254?location=subcategory&index=5239&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,10,140 м²,Eвроремонт,Новострой,,2-х комнатная квартира,204 900 €,"Кишинёв мун., Кишинёв, Телецентр, str. Ialoveni, .",,Продам,,103669254,10,Агентство,1,
,,https://999.md/ru/104143144?location=subcategory&index=5240&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.",,1,9,65 м²,Белый вариант,Новострой,,2-х комнатная квартира,88 290 €,"Кишинёв мун., Дурлешты, Окраина, str. Nicolae Dimo, --",,Продам,,104143144,7,Агентство,,
,,https://999.md/ru/104592481?location=subcategory&index=5241&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,2,13,90 м²,Белый вариант,Новострой,,2-х комнатная квартира,179 000 €,"Кишинёв мун., Кишинёв, Ботаника,  Bd. Cuza Vodă, 5",,Продам,,104592481,9,Агентство,1,
,Kотельцовый,https://999.md/ru/104582114?location=subcategory&index=5242&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  8 квартал,  Бельцы,  Бельцы мун.",,1,5,31 м²,Нуждается в ремонте,Вторичный,,1-комнатная квартира,26 500 €,"Бельцы мун., Бельцы, 8 квартал, str. Rodion Malinovschi, 20",,Продам,,104582114,2,Агентство,1,
,,https://999.md/ru/101529718?location=subcategory&index=5243&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,10,74 м²,,Новострой,,2-х комнатная квартира,205 000 €,"Кишинёв мун., Кишинёв, Буюканы, Ion Buzdugan, 1",,Продам,,101529718,9,Агентство,,
,,https://999.md/ru/101731938?location=subcategory&index=5244&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,1,13,60 м²,,Новострой,,2-х комнатная квартира,126 000 €,Расположение,,Продам,,101731938,10,Агентство,,
Estate Invest Company,,https://999.md/ru/101506358?location=subcategory&index=5245&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",,,9,68 м²,Белый вариант,Новострой,,2-х комнатная квартира,101 528 €,"Кишинёв мун., Кишинёв, Чокана, str. Bucovinei, 1",,Продам,,101506358,4,Застройщик,,
Lagmar Impex,,https://999.md/ru/103723243?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzM2MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDM3MjMyNDMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlMjAxMjEyLTFiNjYtNGE1NS1hZjUwLWI1YTQ2YzFhZjRmMCIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDYtMTRUMjA6NDc6MTkuNDk3OTgwODZaIn19.3u1ssHLjS3PY5jetWJTHSqS2nEBCD3wZiPKqe-y6-H0&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5246&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,12,43 м²,,Новострой,,1-комнатная квартира,127 500 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Cornesti, 13",,Продам,,103723243,3,Агентство,,
Estate Invest Company,,https://999.md/ru/101556300?location=subcategory&index=5247&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,12,88 м²,Eвроремонт,Новострой,,2-х комнатная квартира,158 400 €,Расположение,,Продам,,101556300,8,Агентство,,
,,https://999.md/ru/101718924?location=subcategory&index=5248&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,1,12,88 м²,,Новострой,,3-х комнатная квартира,168 400 €,Расположение,,Продам,,101718924,9,Агентство,,
,,https://999.md/ru/100454096?location=subcategory&index=5249&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,,14,76 м²,,Новострой,,2-х комнатная квартира,245 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Testemitanu;str. Nicolae Testemițanu, 19/2",,Продам,,100454096,9,Застройщик,,
,,https://999.md/ru/87210276?location=subcategory&index=5250&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  10 квартал,  Бельцы,  Бельцы мун.",,2,7,133 м²,Белый вариант,Новострой,,3-х комнатная квартира,103 711 €,"Бельцы мун., Бельцы, 10 квартал, str. Strîi, 17/2",,Продам,,87210276,6,Агентство,3,
Dansicons,,https://999.md/ru/100018475?location=subcategory&index=5251&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Центр,  Оргеев,  Оргеев",Квартира с ливингом,2,6,75 м²,Белый вариант,Новострой,,2-х комнатная квартира,93 500 €,"Оргеев, Оргеев, Центр, str. Constantin Negruzzi, 91/M",,Продам,,100018475,2,Застройщик,1,Индивидуальная
Dansicons,,https://999.md/ru/88793760?location=subcategory&index=5252&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"1-комнатная квартира,  Центр,  Оргеев,  Оргеев",Квартира без ливинга,1,6,43 м²,Белый вариант,Новострой,,1-комнатная квартира,55 380 €,"Оргеев, Оргеев, Центр, str. Constantin Negruzzi, 91/P",,Продам,,88793760,1,Застройщик,1,Индивидуальная
,,https://999.md/ru/102839949?location=subcategory&index=5253&cardCategoryId=270&cardSubcategoryId=1404,,"4-x комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,3,12,159 м²,Белый вариант,Новострой,,4-x комнатная квартира,286 500 €,"Кишинёв мун., Кишинёв, Ботаника,  str. Grenoble , 134/2",,Продам,,102839949,12,Агентство,1,
,,https://999.md/ru/103766178?location=subcategory&index=5254&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,2,9,80 м²,Белый вариант,Новострой,,3-х комнатная квартира,115 000 €,"Кишинёв мун., Кишинёв, Ботаника, str.Bacioi Noi, --",,Продам,,103766178,6,Агентство,2,
,,https://999.md/ru/104465921?location=subcategory&index=5255&cardCategoryId=270&cardSubcategoryId=1404,,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,3,12,90 м²,Eвроремонт,Новострой,,3-х комнатная квартира,152 900 €,"Кишинёв мун., Кишинёв, Телецентр, Ialoveni , 136",,Продам,,104465921,1,Агентство,,
,Kирпичный,https://999.md/ru/102180883?location=subcategory&index=5256&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,1,10,55 м²,Белый вариант,Новострой,,1-комнатная квартира,59 400 €,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Testemițanu, -",,Продам,,102180883,2,Застройщик,1,
,,https://999.md/ru/104366263?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzM2MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQzNjYyNjMiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiIiLCJsIjoiZWE4ZmIzMDUtM2RmYi00YmRmLWJjMTYtYThlNDRmMWNiZjlhIiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQyMDo0NzoxOS40OTgwNDYwMjRaIn19.oaUYXcDS5yzRX7uVPHPT7jr-P9epzxEcyYjOHzRpKxU&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5257&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,10,53 м²,Eвроремонт,Новострой,,1-комнатная квартира,500 €,"Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 20/4",,Сдаю помесячно,,104366263,7,Частное лицо,1,Индивидуальная
,,https://999.md/ru/103002240?location=subcategory&index=5258&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,14,74 м²,Eвроремонт,Новострой,,2-х комнатная квартира,215 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, *",,Продам,,103002240,7,Агентство,1,
,Kирпичный,https://999.md/ru/103553621?location=subcategory&index=5259&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,9,42 м²,Белый вариант,Новострой,,1-комнатная квартира,58 782 €,"Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, 142",,Продам,,103553621,4,Частное лицо,1,
,,https://999.md/ru/103624128?location=subcategory&index=5260&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,7,76 м²,,Вторичный,,2-х комнатная квартира,145 000 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Decebal, .",,Продам,,103624128,6,Агентство,1,
,,https://999.md/ru/103944483?location=subcategory&index=5261&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,,5,40 м²,,Новострой,,1-комнатная квартира,70 900 €,"Кишинёв мун., Кишинёв, Ботаника, bd. Dacia, 58/27",,Продам,,103944483,1,Агентство,,
,,https://999.md/ru/101437528?location=subcategory&index=5262&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,2,10,65 м²,Белый вариант,Новострой,,2-х комнатная квартира,120 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Calea Ieșilor, 65",,Продам,,101437528,4,Агентство,1,
,,https://999.md/ru/100455792?location=subcategory&index=5263&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,9,120 м²,Белый вариант,Новострой,,3-х комнатная квартира,100 000 €,"Кишинёв мун., Кишинёв, Ботаника, пр-т Дачия, 65",,Продам,89 м²,100455792,8,Агентство,2,
,,https://999.md/ru/101437060?location=subcategory&index=5264&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,2,10,65 м²,Белый вариант,Новострой,,2-х комнатная квартира,120 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Calea Ieșilor, 65",,Продам,,101437060,5,Агентство,1,
,,https://999.md/ru/101402710?location=subcategory&index=5265&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,45 м²,Косметический pемонт,Вторичный,,2-х комнатная квартира,77 900 €,"Кишинёв мун., Кишинёв, Ботаника, str. Trandafirilor, 37",,Продам,,101402710,4,Агентство,1,
,,https://999.md/ru/103264521?location=subcategory&index=5266&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,1,10,47 м²,Eвроремонт,Новострой,,1-комнатная квартира,89 900 €,"Кишинёв мун., Дурлешты, Центр, N.Dimo, 24/2",,Продам,,103264521,1,Агентство,,
,,https://999.md/ru/104094249?location=subcategory&index=5267&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,1,8,75 м²,Eвроремонт,Новострой,,2-х комнатная квартира,165 000 €,"Кишинёв мун., Дурлешты, Центр, str. Regina Elisabeta, *",,Продам,,104094249,4,Агентство,1,
,,https://999.md/ru/104142692?location=subcategory&index=5268&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,2,16,72 м²,Белый вариант,Новострой,,2-х комнатная квартира,133 200 €,"Кишинёв мун., Кишинёв, Ботаника, str. Grădina Botanică, 18/1, Botanica, 1",,Продам,,104142692,7,Агентство,2,
,,https://999.md/ru/103816195?location=subcategory&index=5269&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,,9,70 м²,,Новострой,,2-х комнатная квартира,102 834 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Tudor Vladimirescu, --",,Продам,,103816195,5,Агентство,,
,,https://999.md/ru/104526786?location=subcategory&index=5270&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,,10,46 м²,Белый вариант,Новострой,,1-комнатная квартира,68 100 €,"Кишинёв мун., Кишинёв, Рышкановка, str. Ceucari, 1",,Продам,,104526786,8,Агентство,,
,,https://999.md/ru/104189269?location=subcategory&index=5271&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Квартира с ливингом,1,6,65 м²,Eвроремонт,Новострой,,2-х комнатная квартира,144 900 €,"Кишинёв мун., Дурлешты, Центр, Regina Elisabeta, -",,Продам,,104189269,6,Агентство,1,
,,https://999.md/ru/102032642?location=subcategory&index=5272&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,1,12,104 м²,,Новострой,,1-комнатная квартира,160 000 €,Расположение,,Продам,,102032642,4,Агентство,,
,,https://999.md/ru/103707819?location=subcategory&index=5273&cardCategoryId=270&cardSubcategoryId=1404,,"Комната,  Чокана,  Кишинёв,  Кишинёв мун.",,1,5,23 м²,,Вторичный,,Комната,28 000 €,"Кишинёв мун., Кишинёв, Чокана, str. Ișnovăț, .",,Продам,,103707819,2,Агентство,,
,,https://999.md/ru/102954162?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzM2MzksIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI5NTQxNjIiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImNkMjVlNDlkLTBiNDgtNDEzZi05YWIwLWFjZTRhY2Q1ZmQ3OSIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDYtMTRUMjA6NDc6MTkuNDk4MTMxNjgyWiJ9fQ.v1kwQ9gq30mX2xQq-P4Dj17GXNrKJpWHPqseovj-D-8&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5274&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,2,9,79 м²,Незавершенное cтроительство,Новострой,,2-х комнатная квартира,87 010 €,"Кишинёв мун., Дурлешты, Центр, str. Nicolae Dimo, 24/a",,Продам,,102954162,9,Застройщик,,
,,https://999.md/ru/104531975?location=subcategory&index=5275&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,1,8,31 м²,Белый вариант,Новострой,,1-комнатная квартира,56 200 €,"Кишинёв мун., Кишинёв, Телецентр,  str. Ialoveni , 98a",,Продам,,104531975,4,Агентство,1,
,,https://999.md/ru/104271146?location=subcategory&index=5276&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,5,42 м²,Нуждается в ремонте,Вторичный,,2-х комнатная квартира,62 900 €,"Кишинёв мун., Кишинёв, Буюканы, str. Alexandru Marinescu , 19",,Продам,,104271146,5,Агентство,1,Хрущевка
,,https://999.md/ru/104403478?location=subcategory&index=5277&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Центр,  Ставчены,  Кишинёв мун.",,,6,17 м²,Eвроремонт,Вторичный,,1-комнатная квартира,37 000 €,"Кишинёв мун., Ставчены, Центр, Florilor 2, 2",,Продам,,104403478,5,Агентство,,
,,https://999.md/ru/103687418?location=subcategory&index=5278&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,10,23 м²,Eвроремонт,Вторичный,,1-комнатная квартира,40 900 €,"Кишинёв мун., Кишинёв, Ботаника, Burebista, 36/2",,Продам,,103687418,9,Агентство,,
,Kотельцовый,https://999.md/ru/103321517?location=subcategory&index=5279&cardCategoryId=270&cardSubcategoryId=1404,Подземная,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.",,2,13,82 м²,Eвроремонт,Новострой,,3-х комнатная квартира,219 900 €,"Кишинёв мун., Кишинёв, Центр, str. Ion Nistor, 2",,Продам,,103321517,2,Агентство,,Индивидуальная
,,https://999.md/ru/103640040?location=subcategory&index=5280&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,11,33 м²,Белый вариант,Новострой,,1-комнатная квартира,55 000 €,"Кишинёв мун., Кишинёв, Ботаника, str. Sarmizegetusa, .",,Продам,,103640040,6,Агентство,1,
Astercon,Ячеистый Бетон,https://999.md/ru/102832078?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0NzM2MzksIkMiOnsiciI6MSwiYiI6MTQwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4MzIwNzgiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlOTQxZTRiLTE4MGUtNGVjYS1hOTE2LTNhZWVhMmNiMzBmMSIsImUiOiI4OS4xNDkuOTEuMTYyIiwidCI6IjIwMjYtMDYtMTRUMjA6NDc6MTkuNDk4MjMyNDIzWiJ9fQ.Su62iRAMiv77OTsZMeZRJrEx7JtiqF556gAuCRRH7MU&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=5281&cardCategoryId=270&cardSubcategoryId=1404,Гараж,"3-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",,2,6,96 м²,Белый вариант,Новострой,15 м²,3-х комнатная квартира,135 646 €,"Кишинёв мун., Дурлешты, Центр, str. Durlești, 8",286 см,Продам,,102832078,1,Застройщик,Нет,
,,https://999.md/ru/103814216?location=subcategory&index=5282&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",,1,10,74 м²,Eвроремонт,Новострой,,2-х комнатная квартира,205 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, --",,Продам,,103814216,9,Агентство,1,
,,https://999.md/ru/103624060?location=subcategory&index=5283&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.",Квартира с ливингом,1,9,72 м²,Eвроремонт,Новострой,,2-х комнатная квартира,175 000 €,"Кишинёв мун., Кишинёв, Буюканы, str. Ion Buzdugan, .",,Продам,,103624060,1,Агентство,1,
,,https://999.md/ru/104188307?location=subcategory&index=5284&cardCategoryId=270&cardSubcategoryId=1404,,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",,2,5,55 м²,Нуждается в ремонте,Вторичный,,2-х комнатная квартира,65 500 €,"Кишинёв мун., Кишинёв, Рышкановка,  bd. Moscova, 3/3",,Продам,,104188307,5,Агентство,2,
,,https://999.md/ru/104425194?location=subcategory&index=5285&cardCategoryId=270&cardSubcategoryId=1404,,"1-комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.",,1,5,33 м²,Косметический pемонт,Вторичный,,1-комнатная квартира,61 900 €,"Кишинёв мун., Кишинёв, Телецентр, str. Drumul Viilor, 39",,Продам,,104425194,2,Агентство,1,102
,Kотельцовый,https://999.md/ru/72260752?location=subcategory&index=5286&cardCategoryId=270&cardSubcategoryId=1404,Oткрытое,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.",,1,5,72 м²,Eвроремонт,Вторичный,12 м²,3-х комнатная квартира,120 000 €,Расположение,255 см,Продам,68 м²,72260752,5,Застройщик,1,102
