Балкон / лоджия,Состояние квартиры,Санузел,Планировка,Высота потолков,Автор объявления,id,link,Тип здания,Этаж,Количество этажей,Общая площадь,Количество комнат,Парковочное место,Жилой фонд,Застройщик,Площадь кухни,Жилая площадь,price,Ливинг,Тип,title,Адрес
Нет,Незавершенное cтроительство,1,,,Агентство,103445096,https://999.md/ru/103445096?location=subcategory&index=1961&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,6,12,59 м²,1-комнатная квартира,Oткрытое,Новострой,Lagmar Impex,,,89 900 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, Tudor Vladimirescu, 1"
Нет,Eвроремонт,1,Индивидуальная,,Агентство,103960734,https://999.md/ru/103960734?location=subcategory&index=1962&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,2,7,65 м²,2-х комнатная квартира,,Новострой,Inamstro,,,195 000 €,,Продам,"2-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, Avram Iancu, 32"
Нет,Косметический pемонт,1,Хрущевка,,Агентство,103691490,https://999.md/ru/103691490?location=subcategory&index=1963&cardCategoryId=270&cardSubcategoryId=1404,Панельный,1,5,45 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,70 900 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Pandurilor, 20"
2,Косметический pемонт,2,Варц (Варницкая),,Агентство,103631802,https://999.md/ru/103631802?location=subcategory&index=1964&cardCategoryId=270&cardSubcategoryId=1404,Mонолитный,8,9,57 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,99 900 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Bulevardul Dacia, 11"
2,Косметический pемонт,2,Брж (Брежневка),,Агентство,101669574,https://999.md/ru/101669574?location=subcategory&index=1965&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,4,5,46 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,75 900 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, Florilor, 8/4"
1,Eвроремонт,1,Индивидуальная,,Агентство,104022398,https://999.md/ru/104022398?location=subcategory&index=1966&cardCategoryId=270&cardSubcategoryId=1404,Панельный,2,10,42 м²,1-комнатная квартира,Oткрытое,Новострой,,,,89 500 €,,Продам,"1-комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Alba-Iulia, 194/3"
1,Eвроремонт,2,Индивидуальная,,Агентство,103602204,https://999.md/ru/103602204?location=subcategory&index=1967&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,5,13,79 м²,2-х комнатная квартира,Oткрытое,Новострой,Ecosem Grup,,,139 900 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, Nicolae Sulac, 8B"
1,Косметический pемонт,2,Индивидуальная,,Агентство,104572276,https://999.md/ru/104572276?location=subcategory&index=1968&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,8,10,129 м²,3-х комнатная квартира,Oткрытое,Новострой,Basconslux,,,189 500 €,,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ion Creangă, 49/3"
1,Eвроремонт,2,Индивидуальная,,Агентство,102448715,https://999.md/ru/102448715?location=subcategory&index=1969&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,6,7,85 м²,3-х комнатная квартира,Гараж,Вторичный,,,,114 900 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, Podul Înalt, 18"
Нет,Eвроремонт,1,Индивидуальная,,Агентство,102950672,https://999.md/ru/102950672?location=subcategory&index=1970&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,4,16,61 м²,1-комнатная квартира,Oткрытое,Новострой,Exfactor-grup,,,178 900 €,,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, Lev Tolstoi, 74"
1,Белый вариант,2,Индивидуальная,,Агентство,101059146,https://999.md/ru/101059146?location=subcategory&index=1971&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,4,9,73 м²,2-х комнатная квартира,Подземная,Новострой,Dansicons,,,133 000 €,,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, spatarul, 56"
1,Eвроремонт,1,Индивидуальная,,Агентство,104161132,https://999.md/ru/104161132?location=subcategory&index=1972&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,11,12,60 м²,2-х комнатная квартира,Oткрытое,Новострой,Lagmar Impex,,,117 000 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, Florarii, 4"
1,Eвроремонт,1,,,Агентство,104581666,https://999.md/ru/104581666?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0Njc0NTgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1ODE2NjYiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcm8iLCJsIjoiNmJlOWZmY2UtODhjNC00MjU4LTg2YTYtMDA0ZmFiOGM0OGQ3IiwiZSI6Ijg5LjE0OS45MS4xNjIiLCJnIjoidHVyYm8iLCJ0IjoiMjAyNi0wNi0xNFQxOTowNDoxOC45OTgwNjU2MzVaIn19.FnnfNWGngAqJObuSUKL-6_-PcGuZVKBT3eOreEdLZxI&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1973&cardCategoryId=270&cardSubcategoryId=1404,,3,15,53 м²,1-комнатная квартира,Oткрытое,Новострой,,,,100 000 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Albisoara, 80/7"
1,Косметический pемонт,2,Индивидуальная,,Агентство,104259866,https://999.md/ru/104259866?location=subcategory&index=1974&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,14,16,54 м²,2-х комнатная квартира,Oткрытое,Вторичный,,,,75 000 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, Liviu Deleanu, 7/2"
1,Белый вариант,2,Индивидуальная,,Агентство,103671160,https://999.md/ru/103671160?location=subcategory&index=1975&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,5,15,84 м²,2-х комнатная квартира,Oткрытое,Новострой,Basconslux,,,124 900 €,,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, Alba-Iulia, 75/22"
1,Eвроремонт,1,Брж (Брежневка),,Агентство,103670514,https://999.md/ru/103670514?location=subcategory&index=1976&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,5,5,40 м²,1-комнатная квартира,Oткрытое,Вторичный,,,,76 500 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, Miron Costin, 22"
1,Косметический pемонт,1,,,Агентство,104460545,https://999.md/ru/104460545?location=subcategory&index=1977&cardCategoryId=270&cardSubcategoryId=1404,Kотельцовый,4,5,74 м²,2-х комнатная квартира,,Вторичный,,,,64 900 €,,Продам,"2-х комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Tudor Vladimirescu, 5"
1,Незавершенное cтроительство,1,Индивидуальная,,Агентство,102362560,https://999.md/ru/102362560?location=subcategory&index=1978&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,7,16,51 м²,1-комнатная квартира,,Новострой,,,,85 680 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, Gradina Botanica, 18/1"
Нет,Eвроремонт,2,Мс (Молд. Серия),,Агентство,104207879,https://999.md/ru/104207879?location=subcategory&index=1979&cardCategoryId=270&cardSubcategoryId=1404,Панельный,9,10,74 м²,3-х комнатная квартира,Oткрытое,Вторичный,,,,124 900 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, bd. Mircea cel Bătrân, 4"
2,,2,,,Агентство,103815644,https://999.md/ru/103815644?location=subcategory&index=1980&cardCategoryId=270&cardSubcategoryId=1404,,10,11,130 м²,3-х комнатная квартира,Oткрытое,Новострой,,,,212 000 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, ул. Гренобле, *"
2,Косметический pемонт,2,Индивидуальная,,Агентство,103791836,https://999.md/ru/103791836?location=subcategory&index=1981&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,2,17,104 м²,3-х комнатная квартира,Oткрытое,Новострой,AMIC,,,150 000 €,,Продам,"3-х комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, Drumul Viilor, 38/1"
,Eвроремонт,1,Индивидуальная,,Агентство,102949966,https://999.md/ru/102949966?location=subcategory&index=1982&cardCategoryId=270&cardSubcategoryId=1404,,1,5,55 м²,1-комнатная квартира,Oткрытое,Новострой,,,,119 350 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Окраина, str. Bisericii, 1"
1,,1,,,Агентство,103827990,https://999.md/ru/103827990?location=subcategory&index=1983&cardCategoryId=270&cardSubcategoryId=1404,,13,15,47 м²,1-комнатная квартира,,Новострой,,,,63 960 €,Квартира без ливинга,Продам,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Cucorilor, 82"
,Eвроремонт,1,,,Агентство,102865055,https://999.md/ru/102865055?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0Njc0NTgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDI4NjUwNTUiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImFlMjAxMjEyLTFiNjYtNGE1NS1hZjUwLWI1YTQ2YzFhZjRmMCIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDYtMTRUMTk6MDQ6MTguOTk4MTUxNDY1WiJ9fQ.3nKtq9JYWwuN4xFLuucpYD6QX37Y4l-E3XMZdIRDySc&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1984&cardCategoryId=270&cardSubcategoryId=1404,,3,10,65 м²,2-х комнатная квартира,Oткрытое,Новострой,Flormin-Com,,,219 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Onisifor Ghibu, 10"
,Белый вариант,,,,Агентство,103351925,https://999.md/ru/103351925?location=subcategory&index=1985&cardCategoryId=270&cardSubcategoryId=1404,,2,9,49 м²,2-х комнатная квартира,,Новострой,,,,79 600 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Calea Mosilor, 4"
,,,,,Агентство,104614765,https://999.md/ru/104614765?location=subcategory&index=1986&cardCategoryId=270&cardSubcategoryId=1404,,7,9,35 м²,1-комнатная квартира,,Вторичный,,,,59 900 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, bd. Moscova, 20"
,Eвроремонт,1,Индивидуальная,,Агентство,104312165,https://999.md/ru/104312165?location=subcategory&index=1987&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,2,9,73 м²,2-х комнатная квартира,Oткрытое,Новострой,,,,137 000 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Окраина,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Окраина, str. Cartușa, 95"
,Белый вариант,2,,,Частное лицо,101166037,https://999.md/ru/101166037?location=subcategory&index=1988&cardCategoryId=270&cardSubcategoryId=1404,,Пентхаус,11,70 м²,3-х комнатная квартира,,Новострой,,,,140 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Центр,  Бельцы,  Бельцы мун.","Бельцы мун., Бельцы, Центр, str. Mihai Viteazul, 44"
Нет,Нуждается в ремонте,2,143,260 см,Агентство,103456036,https://999.md/ru/103456036?location=subcategory&index=1989&cardCategoryId=270&cardSubcategoryId=1404,Панельный,1,9,41 м²,Комната,Oткрытое,Вторичный,,8 м²,22 м²,37 900 €,,Продам,"Комната,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Alecu Russo, 61/4"
Нет,Белый вариант,1,,,Агентство,104450560,https://999.md/ru/104450560?location=subcategory&index=1990&cardCategoryId=270&cardSubcategoryId=1404,,3,7,45 м²,1-комнатная квартира,Подземная,Новострой,,,,67 500 €,,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.","Кишинёв мун., Дурлешты, Центр, str. Regina Elisabeta, , *"
,,,Хрущевка,,Агентство,104614735,https://999.md/ru/104614735?location=subcategory&index=1991&cardCategoryId=270&cardSubcategoryId=1404,,4,4,30 м²,1-комнатная квартира,,Вторичный,,,,49 000 €,,Продам,"1-комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Рышкановка, str. Dumitru Rîșcanu, 9"
1,Белый вариант,1,,,Агентство,101915709,https://999.md/ru/101915709?location=subcategory&index=1992&cardCategoryId=270&cardSubcategoryId=1404,,2,14,70 м²,2-х комнатная квартира,,Новострой,Exfactor-grup,,,132 430 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Vasile Lupu, 28"
2,Белый вариант,1,,,Агентство,104500820,https://999.md/ru/104500820?clickToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3ODE0Njc0NTgsIkMiOnsiciI6MSwiYiI6MTgwLCJjIjoyNzAsInoiOjE0MDQsImEiOiIxMDQ1MDA4MjAiLCJpIjoiODkuMTQ5LjkxLjE2MiIsInMiOiJkZXNrdG9wX3JlZGVzaWduIiwicCI6ImFkc19saXN0X2lubGluZSIsIngiOiJwcmVtaXVtIiwibCI6ImUwZjAyYjViLWEyNTgtNDY5YS04OGEzLWRjZWM5YTIxNzEyNSIsImUiOiI4OS4xNDkuOTEuMTYyIiwiZyI6InR1cmJvIiwidCI6IjIwMjYtMDYtMTRUMTk6MDQ6MTguOTk4MjE5NTI4WiJ9fQ.nwlRWRQXZV_BbBycHC5EN_JaTmWWF5260I_xCsNg33M&placement=ADS_LIST_INLINE_REDESIGN&adType=booster&location=subcategory&index=1993&cardCategoryId=270&cardSubcategoryId=1404,,3,5,43 м²,1-комнатная квартира,Подземная,Новострой,,,,98 000 €,,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Independenței, Botanica, Chișinău, 5a"
,Белый вариант,1,,,Агентство,104122931,https://999.md/ru/104122931?location=subcategory&index=1994&cardCategoryId=270&cardSubcategoryId=1404,,13,13,40 м²,1-комнатная квартира,,Новострой,Loid,,,99 500 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, bd. Cuza Vodă, -"
,,,,,Застройщик,103993036,https://999.md/ru/103993036?location=subcategory&index=1995&cardCategoryId=270&cardSubcategoryId=1404,,1,4,41 м²,1-комнатная квартира,,Новострой,,,,45 000 €,,Продам,"1-комнатная квартира,  Молодово,  Бельцы,  Бельцы мун.","Бельцы мун., Бельцы, Молодово, str. Ștefan cel Mare și Sfînt, 189/F"
1,Eвроремонт,1,,,Агентство,104350753,https://999.md/ru/104350753?location=subcategory&index=1996&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,6,7,42 м²,1-комнатная квартира,,Новострой,,,,96 900 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Расположение
1,Eвроремонт,2,,,Частное лицо,104494675,https://999.md/ru/104494675?location=subcategory&index=1997&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,7,12,96 м²,3-х комнатная квартира,,Новострой,Reconscivil,,,210 000 €,,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Ion Creangă, 63"
1,Eвроремонт,1,,,Агентство,104062757,https://999.md/ru/104062757?location=subcategory&index=1998&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,8,10,50 м²,2-х комнатная квартира,Подземная,Новострой,Exfactor-grup,,,139 900 €,Квартира с ливингом,Продам,"2-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана,  bd. Mircea cel Bătrân, 41"
1,Косметический pемонт,2,Мс (Молд. Серия),,Агентство,104516742,https://999.md/ru/104516742?location=subcategory&index=1999&cardCategoryId=270&cardSubcategoryId=1404,Ячеистый Бетон,1,9,71 м²,3-х комнатная квартира,,Вторичный,,,,115 000 €,,Продам,"3-х комнатная квартира,  Чокана,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Чокана, str. Igor Vieru, 16"
1,Белый вариант,1,,,Агентство,103284290,https://999.md/ru/103284290?location=subcategory&index=2000&cardCategoryId=270&cardSubcategoryId=1404,Kомбинированный,14,15,68 м²,2-х комнатная квартира,Подземная,Новострой,,,,96 000 €,,Продам,"2-х комнатная квартира,  Рышкановка,  Кишинёв,  Кишинёв мун.",Расположение
1,Белый вариант,2,,,Агентство,102540490,https://999.md/ru/102540490?location=subcategory&index=2001&cardCategoryId=270&cardSubcategoryId=1404,,Цоколь,12,68 м²,2-х комнатная квартира,,Новострой,,,,103 000 €,,Продам,"2-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, ул. Гренобле, 134/2"
1,Белый вариант,1,,,Застройщик,103365691,https://999.md/ru/103365691?location=subcategory&index=2002&cardCategoryId=270&cardSubcategoryId=1404,Kирпичный,5,11,46 м²,1-комнатная квартира,Подземная,Новострой,Lagmar Impex,,,71 300 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 12"
1,Белый вариант,2,,,Агентство,103539701,https://999.md/ru/103539701?location=subcategory&index=2003&cardCategoryId=270&cardSubcategoryId=1404,,8,12,65 м²,2-х комнатная квартира,,Новострой,,,,93 900 €,,Продам,"2-х комнатная квартира,  Старая Почта,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Старая Почта, str. Ceucari, 14"
1,Eвроремонт,1,,,Агентство,103901774,https://999.md/ru/103901774?location=subcategory&index=2004&cardCategoryId=270&cardSubcategoryId=1404,,6,10,76 м²,3-х комнатная квартира,,Новострой,,,,170 000 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Центр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Центр, str. Lev Tolstoi, -"
1,,1,,,Агентство,104258706,https://999.md/ru/104258706?location=subcategory&index=2005&cardCategoryId=270&cardSubcategoryId=1404,,4,5,50 м²,3-х комнатная квартира,,Вторичный,,,,94 900 €,Квартира с ливингом,Продам,"3-х комнатная квартира,  Буюканы,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Буюканы, str. Paris, -"
,Белый вариант,2,,,Агентство,103933852,https://999.md/ru/103933852?location=subcategory&index=2006&cardCategoryId=270&cardSubcategoryId=1404,,3,4,73 м²,4-x комнатная квартира,,Новострой,,,,110 500 €,Квартира с ливингом,Продам,"4-x комнатная квартира,  Телецентр,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Телецентр, șos. Hâncești, -"
,,,,,Застройщик,104190232,https://999.md/ru/104190232?location=subcategory&index=2007&cardCategoryId=270&cardSubcategoryId=1404,,14,17,84 м²,3-х комнатная квартира,,Новострой,,,,115 000 €,,Продам,"3-х комнатная квартира,  Ботаника,  Кишинёв,  Кишинёв мун.","Кишинёв мун., Кишинёв, Ботаника, str. Nicolae Titulescu, 36/A"
,,,,,Застройщик,101559942,https://999.md/ru/101559942?location=subcategory&index=2008&cardCategoryId=270&cardSubcategoryId=1404,,3,3,47 м²,1-комнатная квартира,,Новострой,,,,70 500 €,Квартира с ливингом,Продам,"1-комнатная квартира,  Центр,  Дурлешты,  Кишинёв мун.",Расположение
